subject,electrode,roi,effect,cluster_idx,sign,extent_windows,cluster_onset,cluster_offset,cluster_p_value,peak_F,peak_time,cluster_p_fdr,sig_after_fdr
D0134,LFAS8,lpfc,C(incongruentProportion),-1,0,0,,,1.0,4.140556411520714,-0.875,1.0,False
D0134,LFAS8,lpfc,C(switchType):C(incongruentProportion),-1,0,0,,,1.0,6.817429184043212,0.5625,1.0,False
D0134,LINS12,lpfc,C(switchType),-1,0,0,,,1.0,3.7844964098917524,0.75,1.0,False
D0134,LINS12,lpfc,C(incongruentProportion),0,-1,8,0.5625,1.0,0.004,14.627286063279913,0.75,0.038000000000000006,True
D0134,LINS12,lpfc,C(switchType):C(incongruentProportion),0,1,6,-0.3125,0.0,0.02,8.060711063893638,1.0625,0.4866666666666667,False
D0134,LINS13,lpfc,C(switchType),-1,0,0,,,1.0,2.5136693490100543,1.25,1.0,False
D0134,LINS13,lpfc,C(incongruentProportion),-1,0,0,,,1.0,4.921165997540752,1.25,1.0,False
D0134,LINS13,lpfc,C(switchType):C(incongruentProportion),-1,0,0,,,1.0,9.542730570757572,-0.25,1.0,False
D0134,LINS14,lpfc,C(switchType),-1,0,0,,,1.0,3.767239374765023,0.375,1.0,False
D0134,LINS14,lpfc,C(incongruentProportion),-1,0,0,,,1.0,4.708644228839774,1.25,1.0,False
D0134,LINS14,lpfc,C(switchType):C(incongruentProportion),-1,0,0,,,1.0,9.91450973649062,-0.25,1.0,False
D0134,LINS15,lpfc,C(switchType),-1,0,0,,,1.0,3.839919909832311,0.375,1.0,False
D0134,LINS15,lpfc,C(incongruentProportion),-1,0,0,,,1.0,4.555835960831371,1.1875,1.0,False
D0134,LINS15,lpfc,C(switchType):C(incongruentProportion),-1,0,0,,,1.0,9.753927927720877,-0.25,1.0,False
D0134,LLeSL8,lpfc,C(switchType),0,1,5,-0.125,0.125,0.032,7.750616433810695,0.0,0.14600000000000002,False
D0134,LLeSL8,lpfc,C(incongruentProportion),-1,0,0,,,1.0,4.604736510090769,0.1875,1.0,False
D0134,LLeSL8,lpfc,C(switchType):C(incongruentProportion),-1,0,0,,,1.0,4.947273325744359,1.0625,1.0,False
D0134,LLeSS8,lpfc,C(switchType),-1,0,0,,,1.0,8.289126630137671,0.5,1.0,False
D0134,LLeSS8,lpfc,C(incongruentProportion),-1,0,0,,,1.0,5.847844336623431,1.25,1.0,False
D0134,LLeSS8,lpfc,C(switchType):C(incongruentProportion),-1,0,0,,,1.0,4.676036079034325,1.1875,1.0,False
D0134,RFAM14,lpfc,C(switchType),-1,0,0,,,1.0,1.4423634425980578,-0.125,1.0,False
D0134,RFAM14,lpfc,C(incongruentProportion),-1,0,0,,,1.0,9.193396882879856,0.875,1.0,False
D0134,RFAM14,lpfc,C(switchType):C(incongruentProportion),-1,0,0,,,1.0,11.756182451329753,0.3125,1.0,False
D0134,RFAS5,lpfc,C(switchType),-1,0,0,,,1.0,1.5887570638990611,0.3125,1.0,False
D0134,RFAS5,lpfc,C(incongruentProportion),0,-1,10,0.5,1.0625,0.0,8.5787535131089,0.9375,0.0,True
D0134,RFAS5,lpfc,C(switchType):C(incongruentProportion),-1,0,0,,,1.0,3.141876071346781,1.125,1.0,False
D0134,RFAS7,lpfc,C(switchType),-1,0,0,,,1.0,2.4390933281195766,1.1875,1.0,False
D0134,RFAS7,lpfc,C(incongruentProportion),0,-1,13,0.625,1.375,0.0,11.578442549531212,1.0,0.0,True
D0134,RFAS7,lpfc,C(switchType):C(incongruentProportion),-1,0,0,,,1.0,3.485488739735042,0.5625,1.0,False
D0134,RFAS8,lpfc,C(switchType),-1,0,0,,,1.0,2.402749587377557,1.1875,1.0,False
D0134,RFAS8,lpfc,C(incongruentProportion),0,-1,14,0.5625,1.375,0.0,11.601022442163098,1.0,0.0,True
D0134,RFAS8,lpfc,C(switchType):C(incongruentProportion),-1,0,0,,,1.0,3.6515284869393105,0.5625,1.0,False
D0134,RIFMEG1,lpfc,C(switchType),0,-1,7,0.9375,1.3125,0.004,7.827128160497568,1.1875,0.04866666666666667,True
D0134,RIFMEG1,lpfc,C(incongruentProportion),0,1,5,0.25,0.5,0.046,7.296467814160599,0.3125,0.184,False
D0134,RIFMEG1,lpfc,C(switchType):C(incongruentProportion),0,1,5,0.3125,0.5625,0.048,6.1638270501919825,0.375,0.5840000000000001,False
D0134,RIFMEG10,lpfc,C(switchType),-1,0,0,,,1.0,2.2147302124832997,1.1875,1.0,False
