subject,electrode,roi,effect,cluster_idx,sign,extent_windows,cluster_onset,cluster_offset,cluster_p_value,peak_F,peak_time,cluster_p_fdr,sig_after_fdr
D0057,RAIF11,lpfc,C(switchType),0,-1,7,0.625,1.0,0.018,11.197517534675045,0.875,0.24171428571428571,False
D0057,RAIF11,lpfc,C(switchProportion),-1,0,0,,,1.0,8.108114082951012,0.9375,1.0,False
D0057,RAIF11,lpfc,C(switchType):C(switchProportion),-1,0,0,,,1.0,8.1681937402579,-0.25,1.0,False
D0057,RAIF12,lpfc,C(switchType),-1,0,0,,,1.0,2.566142754593476,0.75,1.0,False
D0057,RAIF12,lpfc,C(switchProportion),-1,0,0,,,1.0,2.4636053961639752,0.0,1.0,False
D0057,RAIF12,lpfc,C(switchType):C(switchProportion),-1,0,0,,,1.0,1.6475813471081113,0.9375,1.0,False
D0057,RAIF13,lpfc,C(switchType),-1,0,0,,,1.0,2.958396462035281,1.0,1.0,False
D0057,RAIF13,lpfc,C(switchProportion),-1,0,0,,,1.0,2.4241105719943414,0.9375,1.0,False
D0057,RAIF13,lpfc,C(switchType):C(switchProportion),-1,0,0,,,1.0,5.651498435277711,0.9375,1.0,False
D0057,RAIF14,lpfc,C(switchType),-1,0,0,,,1.0,3.2873007337378533,1.0,1.0,False
D0057,RAIF14,lpfc,C(switchProportion),-1,0,0,,,1.0,2.7964874721296864,0.9375,1.0,False
D0057,RAIF14,lpfc,C(switchType):C(switchProportion),-1,0,0,,,1.0,5.666980307761964,0.875,1.0,False
D0057,RAMF10,lpfc,C(switchType),-1,0,0,,,1.0,6.667334031378581,0.25,1.0,False
D0057,RAMF10,lpfc,C(switchProportion),-1,0,0,,,1.0,4.81175060672457,0.8125,1.0,False
D0057,RAMF10,lpfc,C(switchType):C(switchProportion),-1,0,0,,,1.0,4.523021418971683,1.375,1.0,False
D0057,RAMF11,lpfc,C(switchType),-1,0,0,,,1.0,5.722626171167136,1.0,1.0,False
D0057,RAMF11,lpfc,C(switchProportion),-1,0,0,,,1.0,4.0473616713136895,0.9375,1.0,False
D0057,RAMF11,lpfc,C(switchType):C(switchProportion),-1,0,0,,,1.0,4.130562341850271,-0.3125,1.0,False
D0057,RAMF13,lpfc,C(switchType),0,-1,5,0.875,1.125,0.048,10.836538434349462,1.0,0.37600000000000006,False
D0057,RAMF13,lpfc,C(switchProportion),-1,0,0,,,1.0,5.256970319623376,0.75,1.0,False
D0057,RAMF13,lpfc,C(switchType):C(switchProportion),-1,0,0,,,1.0,5.461772326816436,0.9375,1.0,False
D0057,RAMF14,lpfc,C(switchType),0,-1,5,0.875,1.125,0.044,7.0342517626849155,1.0,0.3596521739130435,False
D0057,RAMF14,lpfc,C(switchProportion),0,1,8,0.3125,0.75,0.004,8.783670953261034,0.4375,0.378,False
D0057,RAMF14,lpfc,C(switchType):C(switchProportion),-1,0,0,,,1.0,4.662883021098572,1.0,1.0,False
D0057,RPI14,lpfc,C(switchType),-1,0,0,,,1.0,4.508163703180166,0.25,1.0,False
D0057,RPI14,lpfc,C(switchProportion),-1,0,0,,,1.0,6.733504536127993,0.5625,1.0,False
D0057,RPI14,lpfc,C(switchType):C(switchProportion),-1,0,0,,,1.0,6.8201828321742894,0.0625,1.0,False
D0057,RPIT1,occ,C(switchType),-1,0,0,,,1.0,2.151618583934077,-0.375,1.0,False
D0057,RPIT1,occ,C(switchProportion),-1,0,0,,,1.0,4.129158945018902,-0.6875,1.0,False
D0057,RPIT1,occ,C(switchType):C(switchProportion),-1,0,0,,,1.0,2.232859017336368,-0.625,1.0,False
D0063,LASF10,lpfc,C(switchType),-1,0,0,,,1.0,2.751882194505091,0.625,1.0,False
D0063,LASF10,lpfc,C(switchProportion),-1,0,0,,,1.0,3.6274440661233553,0.5625,1.0,False
D0063,LASF10,lpfc,C(switchType):C(switchProportion),-1,0,0,,,1.0,3.7902668319938613,-0.125,1.0,False
D0063,LASF11,lpfc,C(switchType),-1,0,0,,,1.0,8.198953582205835,-0.8125,1.0,False
D0063,LASF11,lpfc,C(switchProportion),-1,0,0,,,1.0,10.983874032574631,-0.8125,1.0,False
D0063,LASF11,lpfc,C(switchType):C(switchProportion),-1,0,0,,,1.0,6.303132622658699,-0.8125,1.0,False
D0063,LASF14,lpfc,C(switchType),-1,0,0,,,1.0,7.454135321196394,-0.6875,1.0,False
D0063,LASF14,lpfc,C(switchProportion),-1,0,0,,,1.0,5.510997749005356,-0.8125,1.0,False
D0063,LASF14,lpfc,C(switchType):C(switchProportion),-1,0,0,,,1.0,4.85658950442982,-0.875,1.0,False
D0063,LASF15,lpfc,C(switchType),-1,0,0,,,1.0,4.032491310855872,-0.75,1.0,False
D0063,LASF15,lpfc,C(switchProportion),-1,0,0,,,1.0,3.60107072748221,1.25,1.0,False
D0063,LASF15,lpfc,C(switchType):C(switchProportion),-1,0,0,,,1.0,1.165124082024045,0.9375,1.0,False
D0063,LASF16,lpfc,C(switchType),-1,0,0,,,1.0,5.20983395171954,-0.6875,1.0,False
D0063,LASF16,lpfc,C(switchProportion),-1,0,0,,,1.0,5.029231213935164,-0.875,1.0,False
D0063,LASF16,lpfc,C(switchType):C(switchProportion),-1,0,0,,,1.0,5.086248820284049,-0.8125,1.0,False
D0063,LMSF12,lpfc,C(switchType),-1,0,0,,,1.0,7.80522643818301,-0.8125,1.0,False
D0063,LMSF12,lpfc,C(switchProportion),-1,0,0,,,1.0,6.6480661883317955,-0.875,1.0,False
D0063,LMSF12,lpfc,C(switchType):C(switchProportion),-1,0,0,,,1.0,5.7666572173109785,-0.875,1.0,False
D0063,LMSF5,lpfc,C(switchType),-1,0,0,,,1.0,5.993775743545283,-0.75,1.0,False
D0063,LMSF5,lpfc,C(switchProportion),-1,0,0,,,1.0,5.359301990959999,-0.8125,1.0,False
D0063,LMSF5,lpfc,C(switchType):C(switchProportion),-1,0,0,,,1.0,3.3474724741650443,-0.875,1.0,False
D0063,LMSF6,lpfc,C(switchType),-1,0,0,,,1.0,7.171655471584527,-0.8125,1.0,False
D0063,LMSF6,lpfc,C(switchProportion),-1,0,0,,,1.0,7.685951935972528,-0.875,1.0,False
D0063,LMSF6,lpfc,C(switchType):C(switchProportion),-1,0,0,,,1.0,5.162009646296598,-0.875,1.0,False
D0063,LPSF10,lpfc,C(switchType),-1,0,0,,,1.0,3.9821669701369196,1.0,1.0,False
D0063,LPSF10,lpfc,C(switchProportion),-1,0,0,,,1.0,6.199395659285014,-0.5,1.0,False
D0063,LPSF10,lpfc,C(switchType):C(switchProportion),-1,0,0,,,1.0,4.365678110914288,-0.875,1.0,False
D0063,LPSF12,lpfc,C(switchType),-1,0,0,,,1.0,4.567121627565981,0.1875,1.0,False
D0063,LPSF12,lpfc,C(switchProportion),-1,0,0,,,1.0,3.3938933857230684,-0.875,1.0,False
D0063,LPSF12,lpfc,C(switchType):C(switchProportion),-1,0,0,,,1.0,2.6694240069457496,-0.875,1.0,False
D0063,RAI10,lpfc,C(switchType),-1,0,0,,,1.0,3.600287032293837,-0.875,1.0,False
D0063,RAI10,lpfc,C(switchProportion),-1,0,0,,,1.0,3.3998210090264056,1.125,1.0,False
D0063,RAI10,lpfc,C(switchType):C(switchProportion),-1,0,0,,,1.0,6.189536530159507,0.5,1.0,False
D0063,RAI16,lpfc,C(switchType),-1,0,0,,,1.0,5.943117569727966,0.1875,1.0,False
D0063,RAI16,lpfc,C(switchProportion),-1,0,0,,,1.0,7.832722564390296,-0.875,1.0,False
D0063,RAI16,lpfc,C(switchType):C(switchProportion),-1,0,0,,,1.0,4.692976311427093,1.1875,1.0,False
D0063,RAI4,lpfc,C(switchType),-1,0,0,,,1.0,2.2523491894579637,1.25,1.0,False
D0063,RAI4,lpfc,C(switchProportion),-1,0,0,,,1.0,5.514168699796577,0.125,1.0,False
D0063,RAI4,lpfc,C(switchType):C(switchProportion),-1,0,0,,,1.0,2.3567344595274675,1.0,1.0,False
D0063,RAI5,lpfc,C(switchType),-1,0,0,,,1.0,6.04616526621548,0.1875,1.0,False
D0063,RAI5,lpfc,C(switchProportion),-1,0,0,,,1.0,5.967740981888429,0.1875,1.0,False
D0063,RAI5,lpfc,C(switchType):C(switchProportion),-1,0,0,,,1.0,4.309705924441032,0.1875,1.0,False
D0063,RAI6,lpfc,C(switchType),-1,0,0,,,1.0,6.786415190490344,1.3125,1.0,False
D0063,RAI6,lpfc,C(switchProportion),-1,0,0,,,1.0,4.070262780451324,1.375,1.0,False
D0063,RAI6,lpfc,C(switchType):C(switchProportion),-1,0,0,,,1.0,3.9449611336443144,-0.0625,1.0,False
D0063,RAMF10,lpfc,C(switchType),-1,0,0,,,1.0,6.798366455084426,0.25,1.0,False
D0063,RAMF10,lpfc,C(switchProportion),-1,0,0,,,1.0,7.198552900484907,0.3125,1.0,False
D0063,RAMF10,lpfc,C(switchType):C(switchProportion),-1,0,0,,,1.0,5.3301879624367485,-0.375,1.0,False
D0063,RAMF11,lpfc,C(switchType),-1,0,0,,,1.0,2.656829642443309,-0.3125,1.0,False
D0063,RAMF11,lpfc,C(switchProportion),-1,0,0,,,1.0,4.217734489596576,0.1875,1.0,False
D0063,RAMF11,lpfc,C(switchType):C(switchProportion),-1,0,0,,,1.0,7.988429465450606,-0.5,1.0,False
D0063,RAMF12,lpfc,C(switchType),-1,0,0,,,1.0,5.476090839016686,0.1875,1.0,False
D0063,RAMF12,lpfc,C(switchProportion),-1,0,0,,,1.0,5.747398931130408,0.625,1.0,False
D0063,RAMF12,lpfc,C(switchType):C(switchProportion),-1,0,0,,,1.0,4.168633543411593,-0.4375,1.0,False
D0063,RAMF13,lpfc,C(switchType),-1,0,0,,,1.0,5.826227920151142,0.1875,1.0,False
D0063,RAMF13,lpfc,C(switchProportion),-1,0,0,,,1.0,5.641587289681455,0.625,1.0,False
D0063,RAMF13,lpfc,C(switchType):C(switchProportion),-1,0,0,,,1.0,4.409603450814223,-0.375,1.0,False
D0063,RAMF14,lpfc,C(switchType),-1,0,0,,,1.0,5.744836129718235,0.1875,1.0,False
D0063,RAMF14,lpfc,C(switchProportion),-1,0,0,,,1.0,5.486636560628853,0.625,1.0,False
D0063,RAMF14,lpfc,C(switchType):C(switchProportion),-1,0,0,,,1.0,4.511456598516286,-0.375,1.0,False
D0063,RAMF8,lpfc,C(switchType),-1,0,0,,,1.0,2.367864461466252,-0.625,1.0,False
D0063,RAMF8,lpfc,C(switchProportion),-1,0,0,,,1.0,1.3241516364437544,0.125,1.0,False
D0063,RAMF8,lpfc,C(switchType):C(switchProportion),-1,0,0,,,1.0,6.4860288513571245,-0.25,1.0,False
D0063,RAMF9,lpfc,C(switchType),-1,0,0,,,1.0,1.2594044225507075,-0.375,1.0,False
D0063,RAMF9,lpfc,C(switchProportion),-1,0,0,,,1.0,1.7780156925634913,0.625,1.0,False
D0063,RAMF9,lpfc,C(switchType):C(switchProportion),-1,0,0,,,1.0,8.714821308659452,-0.3125,1.0,False
D0063,RASF15,lpfc,C(switchType),-1,0,0,,,1.0,5.491071465601045,-0.625,1.0,False
D0063,RASF15,lpfc,C(switchProportion),-1,0,0,,,1.0,4.458820804679498,0.375,1.0,False
D0063,RASF15,lpfc,C(switchType):C(switchProportion),-1,0,0,,,1.0,4.531492007190744,0.5,1.0,False
D0063,RASF16,lpfc,C(switchType),-1,0,0,,,1.0,5.849554164801433,0.25,1.0,False
D0063,RASF16,lpfc,C(switchProportion),-1,0,0,,,1.0,6.881118660222053,-0.8125,1.0,False
D0063,RASF16,lpfc,C(switchType):C(switchProportion),-1,0,0,,,1.0,4.6484158413054315,-0.6875,1.0,False
D0063,RMMF10,lpfc,C(switchType),-1,0,0,,,1.0,6.021537340267128,0.4375,1.0,False
D0063,RMMF10,lpfc,C(switchProportion),-1,0,0,,,1.0,5.587464314625031,0.375,1.0,False
D0063,RMMF10,lpfc,C(switchType):C(switchProportion),-1,0,0,,,1.0,6.976457110664472,0.3125,1.0,False
D0063,RMMF14,lpfc,C(switchType),-1,0,0,,,1.0,5.757265352349403,0.8125,1.0,False
D0063,RMMF14,lpfc,C(switchProportion),-1,0,0,,,1.0,5.820776479213466,-0.875,1.0,False
D0063,RMMF14,lpfc,C(switchType):C(switchProportion),-1,0,0,,,1.0,7.897460504843138,1.1875,1.0,False
D0063,RMMF9,lpfc,C(switchType),-1,0,0,,,1.0,3.3847661093265726,1.25,1.0,False
D0063,RMMF9,lpfc,C(switchProportion),-1,0,0,,,1.0,3.0640879134193906,-0.375,1.0,False
D0063,RMMF9,lpfc,C(switchType):C(switchProportion),-1,0,0,,,1.0,6.449078863427715,1.0625,1.0,False
D0063,RMMT2,occ,C(switchType),-1,0,0,,,1.0,3.608180056533809,1.1875,1.0,False
D0063,RMMT2,occ,C(switchProportion),-1,0,0,,,1.0,9.187020368560534,1.3125,1.0,False
D0063,RMMT2,occ,C(switchType):C(switchProportion),-1,0,0,,,1.0,2.755811752551952,-0.1875,1.0,False
D0063,RMSF10,lpfc,C(switchType),-1,0,0,,,1.0,8.933841235897141,-0.75,1.0,False
D0063,RMSF10,lpfc,C(switchProportion),-1,0,0,,,1.0,4.825315874422987,-0.75,1.0,False
D0063,RMSF10,lpfc,C(switchType):C(switchProportion),-1,0,0,,,1.0,4.428895929530465,1.0625,1.0,False
D0063,RMSF11,lpfc,C(switchType),0,-1,7,-0.875,-0.5,0.034,6.992277693942368,-0.5625,0.3196,False
D0063,RMSF11,lpfc,C(switchProportion),-1,0,0,,,1.0,6.446119342477708,-0.8125,1.0,False
D0063,RMSF11,lpfc,C(switchType):C(switchProportion),-1,0,0,,,1.0,4.473088931732423,-0.625,1.0,False
D0063,RMSF12,lpfc,C(switchType),0,-1,7,-0.875,-0.5,0.026,6.52311767687456,-0.625,0.27155555555555555,False
D0063,RMSF12,lpfc,C(switchProportion),-1,0,0,,,1.0,6.435486769341492,-0.8125,1.0,False
D0063,RMSF12,lpfc,C(switchType):C(switchProportion),-1,0,0,,,1.0,4.492913845921766,-0.625,1.0,False
D0063,RMSF7,lpfc,C(switchType),-1,0,0,,,1.0,2.7845308191680638,-0.8125,1.0,False
D0063,RMSF7,lpfc,C(switchProportion),-1,0,0,,,1.0,6.431476909566807,-0.0625,1.0,False
D0063,RMSF7,lpfc,C(switchType):C(switchProportion),-1,0,0,,,1.0,4.367582987049771,0.375,1.0,False
D0063,RMSF8,lpfc,C(switchType),-1,0,0,,,1.0,6.709073121679901,-0.875,1.0,False
D0063,RMSF8,lpfc,C(switchProportion),-1,0,0,,,1.0,4.189032423624685,-0.6875,1.0,False
D0063,RMSF8,lpfc,C(switchType):C(switchProportion),-1,0,0,,,1.0,3.8167132101612284,-0.5625,1.0,False
D0063,RMSF9,lpfc,C(switchType),-1,0,0,,,1.0,3.642551630877097,-0.875,1.0,False
D0063,RMSF9,lpfc,C(switchProportion),-1,0,0,,,1.0,3.6191752656217937,-0.625,1.0,False
D0063,RMSF9,lpfc,C(switchType):C(switchProportion),-1,0,0,,,1.0,3.4094043064920863,-0.5,1.0,False
D0063,ROF16,lpfc,C(switchType),-1,0,0,,,1.0,7.32951010035237,-0.75,1.0,False
D0063,ROF16,lpfc,C(switchProportion),-1,0,0,,,1.0,8.553393898587517,-0.875,1.0,False
D0063,ROF16,lpfc,C(switchType):C(switchProportion),-1,0,0,,,1.0,3.820979135315328,-0.8125,1.0,False
D0065,RMSF12,lpfc,C(switchType),0,-1,10,0.8125,1.375,0.02,7.941168254709411,1.0,0.25066666666666665,False
D0065,RMSF12,lpfc,C(switchProportion),-1,0,0,,,1.0,4.740689620402631,1.0625,1.0,False
D0065,RMSF12,lpfc,C(switchType):C(switchProportion),-1,0,0,,,1.0,4.887866509834402,1.3125,1.0,False
D0065,RPMT1,occ,C(switchType),-1,0,0,,,1.0,4.077411225014379,0.1875,1.0,False
D0065,RPMT1,occ,C(switchProportion),-1,0,0,,,1.0,3.8983972122232555,-0.625,1.0,False
D0065,RPMT1,occ,C(switchType):C(switchProportion),-1,0,0,,,1.0,3.833892021999361,-0.625,1.0,False
D0069,LOF8,lpfc,C(switchType),-1,0,0,,,1.0,6.323200915052526,1.3125,1.0,False
D0069,LOF8,lpfc,C(switchProportion),-1,0,0,,,1.0,1.4659760008190907,-0.8125,1.0,False
D0069,LOF8,lpfc,C(switchType):C(switchProportion),-1,0,0,,,1.0,3.810103075710789,0.125,1.0,False
D0071,RFO14,lpfc,C(switchType),-1,0,0,,,1.0,3.9025985415197804,-0.8125,1.0,False
D0071,RFO14,lpfc,C(switchProportion),-1,0,0,,,1.0,4.84073077273406,0.8125,1.0,False
D0071,RFO14,lpfc,C(switchType):C(switchProportion),-1,0,0,,,1.0,5.019032015759569,0.0,1.0,False
D0071,RIA11,lpfc,C(switchType),-1,0,0,,,1.0,1.817776325015189,-0.875,1.0,False
D0071,RIA11,lpfc,C(switchProportion),-1,0,0,,,1.0,7.225811735121157,0.8125,1.0,False
D0071,RIA11,lpfc,C(switchType):C(switchProportion),-1,0,0,,,1.0,3.5129374483963085,-0.75,1.0,False
D0071,RIA12,lpfc,C(switchType),-1,0,0,,,1.0,4.1912007636153366,-0.1875,1.0,False
D0071,RIA12,lpfc,C(switchProportion),-1,0,0,,,1.0,3.1798263397315067,0.8125,1.0,False
D0071,RIA12,lpfc,C(switchType):C(switchProportion),-1,0,0,,,1.0,2.966264567053015,0.25,1.0,False
D0071,RIA13,lpfc,C(switchType),-1,0,0,,,1.0,3.0989433989832227,-0.6875,1.0,False
D0071,RIA13,lpfc,C(switchProportion),-1,0,0,,,1.0,1.9861884285383993,0.75,1.0,False
D0071,RIA13,lpfc,C(switchType):C(switchProportion),-1,0,0,,,1.0,7.739762221740565,-0.0625,1.0,False
D0071,RIA16,lpfc,C(switchType),-1,0,0,,,1.0,1.9962058434408267,0.0,1.0,False
D0071,RIA16,lpfc,C(switchProportion),-1,0,0,,,1.0,3.546943991535074,0.5,1.0,False
D0071,RIA16,lpfc,C(switchType):C(switchProportion),-1,0,0,,,1.0,5.405094076251257,0.0625,1.0,False
D0071,RIA4,lpfc,C(switchType),-1,0,0,,,1.0,8.24757744477393,-0.8125,1.0,False
D0071,RIA4,lpfc,C(switchProportion),0,1,7,-0.875,-0.5,0.022,9.361040098153811,-0.8125,0.42525,False
D0071,RIA4,lpfc,C(switchType):C(switchProportion),-1,0,0,,,1.0,2.769585271695706,1.25,1.0,False
D0071,RIA5,lpfc,C(switchType),-1,0,0,,,1.0,2.810835334950815,-0.375,1.0,False
D0071,RIA5,lpfc,C(switchProportion),-1,0,0,,,1.0,9.028583654839727,-0.4375,1.0,False
D0071,RIA5,lpfc,C(switchType):C(switchProportion),-1,0,0,,,1.0,6.093121472813587,1.375,1.0,False
D0071,RIP16,lpfc,C(switchType),-1,0,0,,,1.0,2.9226539323930822,0.5,1.0,False
D0071,RIP16,lpfc,C(switchProportion),-1,0,0,,,1.0,4.952379658976012,0.625,1.0,False
D0071,RIP16,lpfc,C(switchType):C(switchProportion),-1,0,0,,,1.0,3.0567163877484287,0.125,1.0,False
D0071,RIP6,lpfc,C(switchType),-1,0,0,,,1.0,1.4345708365353103,1.25,1.0,False
D0071,RIP6,lpfc,C(switchProportion),-1,0,0,,,1.0,3.3772397092039075,-0.1875,1.0,False
D0071,RIP6,lpfc,C(switchType):C(switchProportion),-1,0,0,,,1.0,1.5853600022812142,0.0,1.0,False
D0071,RO1,occ,C(switchType),-1,0,0,,,1.0,7.394296378551579,0.25,1.0,False
D0071,RO1,occ,C(switchProportion),0,-1,6,0.125,0.4375,0.034,9.523912807724287,0.375,0.22666666666666668,False
D0071,RO1,occ,C(switchType):C(switchProportion),-1,0,0,,,1.0,2.5666462636058345,-0.8125,1.0,False
D0077,ROPM1,occ,C(switchType),-1,0,0,,,1.0,4.338213045752312,0.3125,1.0,False
D0077,ROPM1,occ,C(switchProportion),0,-1,12,0.6875,1.375,0.002,15.6516690618258,1.375,0.04,True
D0077,ROPM1,occ,C(switchType):C(switchProportion),-1,0,0,,,1.0,1.9799927165331344,0.9375,1.0,False
D0090,RFO15,lpfc,C(switchType),-1,0,0,,,1.0,4.485145183724881,1.0625,1.0,False
D0090,RFO15,lpfc,C(switchProportion),-1,0,0,,,1.0,4.616114621698068,-0.6875,1.0,False
D0090,RFO15,lpfc,C(switchType):C(switchProportion),-1,0,0,,,1.0,2.0903751368072543,-0.6875,1.0,False
D0090,RIA11,lpfc,C(switchType),-1,0,0,,,1.0,2.731183616328543,0.6875,1.0,False
D0090,RIA11,lpfc,C(switchProportion),0,-1,6,0.625,0.9375,0.018,4.947427423824704,0.8125,0.42525,False
D0090,RIA11,lpfc,C(switchType):C(switchProportion),-1,0,0,,,1.0,2.3505876135492927,1.375,1.0,False
D0090,RIA12,lpfc,C(switchType),-1,0,0,,,1.0,2.7288970197778792,-0.875,1.0,False
D0090,RIA12,lpfc,C(switchProportion),-1,0,0,,,1.0,4.621588607363227,0.625,1.0,False
D0090,RIA12,lpfc,C(switchType):C(switchProportion),-1,0,0,,,1.0,6.523156840461997,-0.0625,1.0,False
D0090,RIA14,lpfc,C(switchType),-1,0,0,,,1.0,5.840205553794981,0.625,1.0,False
D0090,RIA14,lpfc,C(switchProportion),-1,0,0,,,1.0,5.5123598121349815,0.5625,1.0,False
D0090,RIA14,lpfc,C(switchType):C(switchProportion),-1,0,0,,,1.0,5.800042117037318,-0.0625,1.0,False
D0090,RIA15,lpfc,C(switchType),0,-1,7,1.0,1.375,0.014,10.671474143752093,1.0625,0.21933333333333335,False
D0090,RIA15,lpfc,C(switchProportion),-1,0,0,,,1.0,3.242212723396508,0.8125,1.0,False
D0090,RIA15,lpfc,C(switchType):C(switchProportion),-1,0,0,,,1.0,2.8862012884308306,-0.125,1.0,False
D0090,RIA16,lpfc,C(switchType),0,-1,8,0.9375,1.375,0.002,11.352351892735605,1.25,0.0752,False
D0090,RIA16,lpfc,C(switchProportion),-1,0,0,,,1.0,2.6794676589873547,1.3125,1.0,False
D0090,RIA16,lpfc,C(switchType):C(switchProportion),-1,0,0,,,1.0,1.467245011317414,-0.6875,1.0,False
D0090,RIA6,lpfc,C(switchType),0,-1,8,0.9375,1.375,0.0,13.766687091716934,1.125,0.0,True
D0090,RIA6,lpfc,C(switchProportion),-1,0,0,,,1.0,5.215909449387217,-0.0625,1.0,False
D0090,RIA6,lpfc,C(switchType):C(switchProportion),-1,0,0,,,1.0,3.201866692276952,-0.625,1.0,False
D0090,RIP7,lpfc,C(switchType),0,1,6,0.5625,0.875,0.018,9.541698293897431,1.375,0.24171428571428571,False
D0090,RIP7,lpfc,C(switchProportion),-1,0,0,,,1.0,4.280716977777773,0.625,1.0,False
D0090,RIP7,lpfc,C(switchType):C(switchProportion),-1,0,0,,,1.0,5.498615185436086,-0.1875,1.0,False
D0090,RTPO1,occ,C(switchType),0,1,6,0.4375,0.75,0.012,5.817246466463192,0.625,0.24,False
D0090,RTPO1,occ,C(switchProportion),-1,0,0,,,1.0,5.235160823513685,0.625,1.0,False
D0090,RTPO1,occ,C(switchType):C(switchProportion),-1,0,0,,,1.0,3.5697492871515335,1.125,1.0,False
D0094,LIA12,lpfc,C(switchType),-1,0,0,,,1.0,1.5370394556251115,0.5625,1.0,False
D0094,LIA12,lpfc,C(switchProportion),-1,0,0,,,1.0,4.434169341448945,1.25,1.0,False
D0094,LIA12,lpfc,C(switchType):C(switchProportion),-1,0,0,,,1.0,10.206984300323802,0.5625,1.0,False
D0094,LIA13,lpfc,C(switchType),-1,0,0,,,1.0,2.0340795706832475,1.0625,1.0,False
D0094,LIA13,lpfc,C(switchProportion),-1,0,0,,,1.0,3.3849306103962657,1.25,1.0,False
D0094,LIA13,lpfc,C(switchType):C(switchProportion),-1,0,0,,,1.0,9.491543099599058,0.5,1.0,False
D0100,LOAI1,occ,C(switchType),-1,0,0,,,1.0,3.9530615488972343,1.125,1.0,False
D0100,LOAI1,occ,C(switchProportion),-1,0,0,,,1.0,2.5603816079924706,-0.25,1.0,False
D0100,LOAI1,occ,C(switchType):C(switchProportion),-1,0,0,,,1.0,3.0823414613746416,-0.25,1.0,False
D0100,LOAI12,occ,C(switchType),-1,0,0,,,1.0,5.175465269456598,0.9375,1.0,False
D0100,LOAI12,occ,C(switchProportion),-1,0,0,,,1.0,4.1487801432230205,-0.4375,1.0,False
D0100,LOAI12,occ,C(switchType):C(switchProportion),-1,0,0,,,1.0,3.121213891597331,0.3125,1.0,False
D0100,LOMM3,occ,C(switchType),-1,0,0,,,1.0,4.702170286561069,0.9375,1.0,False
D0100,LOMM3,occ,C(switchProportion),-1,0,0,,,1.0,6.408585062983494,1.3125,1.0,False
D0100,LOMM3,occ,C(switchType):C(switchProportion),-1,0,0,,,1.0,6.044911464108183,1.0625,1.0,False
D0100,LOMM4,occ,C(switchType),-1,0,0,,,1.0,2.666576882656791,1.375,1.0,False
D0100,LOMM4,occ,C(switchProportion),-1,0,0,,,1.0,3.7599716913188863,-0.125,1.0,False
D0100,LOMM4,occ,C(switchType):C(switchProportion),-1,0,0,,,1.0,7.582164393293826,-0.75,1.0,False
D0100,LOMM5,occ,C(switchType),-1,0,0,,,1.0,4.936706361685572,0.25,1.0,False
D0100,LOMM5,occ,C(switchProportion),-1,0,0,,,1.0,4.202612123461492,0.4375,1.0,False
D0100,LOMM5,occ,C(switchType):C(switchProportion),-1,0,0,,,1.0,5.684540016999011,-0.75,1.0,False
D0100,LOPI1,occ,C(switchType),-1,0,0,,,1.0,6.25602126199248,-0.1875,1.0,False
D0100,LOPI1,occ,C(switchProportion),-1,0,0,,,1.0,3.5795593546393194,-0.8125,1.0,False
