subject,electrode,roi,effect,cluster_idx,sign,extent_windows,cluster_onset,cluster_offset,cluster_p_value,peak_F,peak_time,cluster_p_fdr,sig_after_fdr
D0107A,RTPI3,occ,C(congruency),-1,0,0,,,1.0,1.551644923786896,-0.875,1.0,False
D0107A,RTPI3,occ,C(incongruentProportion),-1,0,0,,,1.0,4.824758493117047,0.1875,1.0,False
D0107A,RTPI3,occ,C(congruency):C(incongruentProportion),-1,0,0,,,1.0,2.9411646641804734,-0.375,1.0,False
D0110,LASF10,lpfc,C(congruency),-1,0,0,,,1.0,7.061890307747132,1.0,1.0,False
D0110,LASF10,lpfc,C(incongruentProportion),-1,0,0,,,1.0,3.724043525594723,0.125,1.0,False
D0110,LASF10,lpfc,C(congruency):C(incongruentProportion),-1,0,0,,,1.0,2.944187189339858,-0.5,1.0,False
D0110,LINS4,lpfc,C(congruency),-1,0,0,,,1.0,3.7615581662443196,1.1875,1.0,False
D0110,LINS4,lpfc,C(incongruentProportion),-1,0,0,,,1.0,3.140162866476526,0.8125,1.0,False
D0110,LINS4,lpfc,C(congruency):C(incongruentProportion),-1,0,0,,,1.0,7.073398359036657,1.0,1.0,False
D0116,LAI12,lpfc,C(congruency),0,-1,6,0.875,1.1875,0.024,13.952006711155434,1.0,0.10181818181818182,False
D0116,LAI12,lpfc,C(incongruentProportion),0,1,5,-0.875,-0.625,0.048,13.093424928029133,-0.875,0.1714285714285714,False
D0116,LAI12,lpfc,C(incongruentProportion),1,1,7,-0.25,0.125,0.012,13.093424928029133,-0.875,0.08181818181818182,False
D0116,LAI12,lpfc,C(congruency):C(incongruentProportion),0,-1,5,0.9375,1.1875,0.038,6.142735304025816,1.0,0.4765714285714286,False
D0116,LAI16,lpfc,C(congruency),-1,0,0,,,1.0,3.922194560039081,0.125,1.0,False
D0116,LAI16,lpfc,C(incongruentProportion),-1,0,0,,,1.0,3.4773972985515536,0.25,1.0,False
D0116,LAI16,lpfc,C(congruency):C(incongruentProportion),-1,0,0,,,1.0,5.1427928850320495,1.3125,1.0,False
D0116,LAI7,lpfc,C(congruency),0,-1,10,0.8125,1.375,0.0,29.526091657968255,1.0625,0.0,True
D0116,LAI7,lpfc,C(incongruentProportion),-1,0,0,,,1.0,3.851977937058332,0.6875,1.0,False
D0116,LAI7,lpfc,C(congruency):C(incongruentProportion),0,-1,9,0.75,1.25,0.004,12.516627185293446,0.875,0.23166666666666666,False
D0116,LAI8,lpfc,C(congruency),0,-1,8,0.625,1.0625,0.0,23.939556697342766,1.375,0.0,True
D0116,LAI8,lpfc,C(incongruentProportion),-1,0,0,,,1.0,3.275020318248163,0.4375,1.0,False
D0116,LAI8,lpfc,C(congruency):C(incongruentProportion),-1,0,0,,,1.0,5.448470378679443,0.9375,1.0,False
D0116,LFAM10,lpfc,C(congruency),0,-1,13,0.625,1.375,0.0,41.055698454197454,1.375,0.0,True
D0116,LFAM10,lpfc,C(incongruentProportion),-1,0,0,,,1.0,4.047761099123023,-0.875,1.0,False
D0116,LFAM10,lpfc,C(congruency):C(incongruentProportion),-1,0,0,,,1.0,7.103649963678249,1.375,1.0,False
D0116,LFAM11,lpfc,C(congruency),0,-1,7,1.0,1.375,0.008,22.90427471948095,1.3125,0.04666666666666667,True
D0116,LFAM11,lpfc,C(incongruentProportion),0,1,6,-0.5625,-0.25,0.02,8.071848624091778,0.9375,0.11111111111111112,False
D0116,LFAM11,lpfc,C(congruency):C(incongruentProportion),-1,0,0,,,1.0,7.348745373677101,1.0,1.0,False
D0116,LFAM12,lpfc,C(congruency),0,-1,9,0.875,1.375,0.002,24.979706677298932,1.1875,0.01647058823529412,True
D0116,LFAM12,lpfc,C(incongruentProportion),-1,0,0,,,1.0,7.956489046191227,-0.8125,1.0,False
D0116,LFAM12,lpfc,C(congruency):C(incongruentProportion),-1,0,0,,,1.0,4.783513679578378,-0.0625,1.0,False
D0116,LFMI3,lpfc,C(congruency),0,1,8,0.75,1.1875,0.0,13.791734132925054,1.0,0.0,True
D0116,LFMI3,lpfc,C(incongruentProportion),-1,0,0,,,1.0,4.025014504741601,0.4375,1.0,False
D0116,LFMI3,lpfc,C(congruency):C(incongruentProportion),-1,0,0,,,1.0,4.724464807664462,-0.6875,1.0,False
D0116,LFOA18,lpfc,C(congruency),-1,0,0,,,1.0,7.245390112198596,-0.25,1.0,False
D0116,LFOA18,lpfc,C(incongruentProportion),0,1,5,0.75,1.0,0.028,9.384601603680625,-0.25,0.14482758620689656,False
D0116,LFOA18,lpfc,C(congruency):C(incongruentProportion),-1,0,0,,,1.0,4.4406959927725875,-0.375,1.0,False
D0116,RAI11,lpfc,C(congruency),-1,0,0,,,1.0,12.538061167159599,0.875,1.0,False
D0116,RAI11,lpfc,C(incongruentProportion),0,1,6,0.4375,0.75,0.01,9.971021682646677,0.5625,0.075,False
D0116,RAI11,lpfc,C(congruency):C(incongruentProportion),-1,0,0,,,1.0,5.35893295006091,-0.375,1.0,False
D0116,RAI12,lpfc,C(congruency),0,-1,13,0.625,1.375,0.0,16.938546879096016,1.0625,0.0,True
D0116,RAI12,lpfc,C(incongruentProportion),-1,0,0,,,1.0,3.9970556223422866,0.3125,1.0,False
D0116,RAI12,lpfc,C(congruency):C(incongruentProportion),0,-1,5,1.125,1.375,0.03,12.086366544242953,0.5625,0.417,False
D0116,RAI15,lpfc,C(congruency),-1,0,0,,,1.0,3.567869916691418,-0.625,1.0,False
D0116,RAI15,lpfc,C(incongruentProportion),0,1,11,-0.875,-0.25,0.002,15.842015036469999,-0.4375,0.027272727272727275,True
D0116,RAI15,lpfc,C(congruency):C(incongruentProportion),-1,0,0,,,1.0,3.0676538693677173,0.125,1.0,False
D0116,RAI17,lpfc,C(congruency),-1,0,0,,,1.0,6.5913771705888555,1.3125,1.0,False
D0116,RAI17,lpfc,C(incongruentProportion),-1,0,0,,,1.0,9.948090836525502,0.625,1.0,False
D0116,RAI17,lpfc,C(congruency):C(incongruentProportion),-1,0,0,,,1.0,6.052957524895601,0.9375,1.0,False
D0116,RAI7,lpfc,C(congruency),0,-1,5,1.125,1.375,0.03,7.518395488515043,1.375,0.11666666666666667,False
D0116,RAI7,lpfc,C(incongruentProportion),-1,0,0,,,1.0,6.414712477335165,-0.1875,1.0,False
D0116,RAI7,lpfc,C(congruency):C(incongruentProportion),0,-1,9,0.75,1.25,0.0,21.46168770254417,0.8125,0.0,True
D0116,RFMM10,lpfc,C(congruency),-1,0,0,,,1.0,8.517835092408093,-0.5,1.0,False
D0116,RFMM10,lpfc,C(incongruentProportion),-1,0,0,,,1.0,7.981208514739136,1.3125,1.0,False
D0116,RFMM10,lpfc,C(congruency):C(incongruentProportion),0,-1,5,0.6875,0.9375,0.02,7.680196405210594,0.8125,0.3475,False
D0116,RFMM11,lpfc,C(congruency),0,-1,11,0.75,1.375,0.0,13.706739648345314,1.1875,0.0,True
D0116,RFMM11,lpfc,C(incongruentProportion),0,1,5,0.625,0.875,0.046,14.576744528576457,0.75,0.1714285714285714,False
D0116,RFMM11,lpfc,C(incongruentProportion),1,1,5,1.125,1.375,0.046,14.576744528576457,0.75,0.1714285714285714,False
D0116,RFMM11,lpfc,C(congruency):C(incongruentProportion),0,-1,6,0.8125,1.125,0.008,12.374073001651478,1.0,0.23166666666666666,False
D0116,RFMM12,lpfc,C(congruency),-1,0,0,,,1.0,5.9283679547251085,0.875,1.0,False
D0116,RFMM12,lpfc,C(incongruentProportion),-1,0,0,,,1.0,5.860433591941857,-0.3125,1.0,False
D0116,RFMM12,lpfc,C(congruency):C(incongruentProportion),-1,0,0,,,1.0,6.353530189003176,0.375,1.0,False
D0116,RFOA14,lpfc,C(congruency),-1,0,0,,,1.0,2.671472545027864,0.9375,1.0,False
D0116,RFOA14,lpfc,C(incongruentProportion),-1,0,0,,,1.0,6.522358272760206,0.9375,1.0,False
D0116,RFOA14,lpfc,C(congruency):C(incongruentProportion),0,1,7,-0.125,0.25,0.01,12.309575770448191,-0.6875,0.23166666666666666,False
D0116,RFOA16,lpfc,C(congruency),-1,0,0,,,1.0,6.570502108726506,1.125,1.0,False
D0116,RFOA16,lpfc,C(incongruentProportion),-1,0,0,,,1.0,2.040321857907137,0.625,1.0,False
D0116,RFOA16,lpfc,C(congruency):C(incongruentProportion),0,-1,6,1.0625,1.375,0.03,26.15535894155792,1.1875,0.417,False
D0117,RINSA3,lpfc,C(congruency),-1,0,0,,,1.0,3.0820106255605357,0.0,1.0,False
D0117,RINSA3,lpfc,C(incongruentProportion),-1,0,0,,,1.0,4.675653496768205,0.9375,1.0,False
D0117,RINSA3,lpfc,C(congruency):C(incongruentProportion),-1,0,0,,,1.0,2.3068264285791504,-0.5625,1.0,False
D0117,RLOF10,lpfc,C(congruency),-1,0,0,,,1.0,6.040612702538644,0.5625,1.0,False
D0117,RLOF10,lpfc,C(incongruentProportion),-1,0,0,,,1.0,6.172177081641673,0.1875,1.0,False
D0117,RLOF10,lpfc,C(congruency):C(incongruentProportion),-1,0,0,,,1.0,2.277501894140648,-0.5625,1.0,False
D0117,RLOF11,lpfc,C(congruency),-1,0,0,,,1.0,3.098571761964265,-0.5625,1.0,False
D0117,RLOF11,lpfc,C(incongruentProportion),-1,0,0,,,1.0,6.772941910457361,0.375,1.0,False
D0117,RLOF11,lpfc,C(congruency):C(incongruentProportion),-1,0,0,,,1.0,5.759129572883034,-0.25,1.0,False
D0121,LFA10,lpfc,C(congruency),-1,0,0,,,1.0,7.47399544897488,-0.8125,1.0,False
D0121,LFA10,lpfc,C(incongruentProportion),-1,0,0,,,1.0,12.013989507314246,-0.8125,1.0,False
D0121,LFA10,lpfc,C(congruency):C(incongruentProportion),-1,0,0,,,1.0,1.3990047057968606,0.4375,1.0,False
D0121,LFA11,lpfc,C(congruency),-1,0,0,,,1.0,3.9770343967248296,-0.8125,1.0,False
D0121,LFA11,lpfc,C(incongruentProportion),-1,0,0,,,1.0,1.91484385946979,-0.875,1.0,False
D0121,LFA11,lpfc,C(congruency):C(incongruentProportion),-1,0,0,,,1.0,6.279631746950252,-0.3125,1.0,False
D0121,LFA12,lpfc,C(congruency),-1,0,0,,,1.0,12.57374275096778,-0.8125,1.0,False
D0121,LFA12,lpfc,C(incongruentProportion),-1,0,0,,,1.0,7.5226818277941385,0.0625,1.0,False
D0121,LFA12,lpfc,C(congruency):C(incongruentProportion),-1,0,0,,,1.0,6.487767984370698,1.375,1.0,False
D0121,LFA9,lpfc,C(congruency),-1,0,0,,,1.0,2.456118255863113,0.1875,1.0,False
D0121,LFA9,lpfc,C(incongruentProportion),-1,0,0,,,1.0,1.0197872187878358,-0.25,1.0,False
D0121,LFA9,lpfc,C(congruency):C(incongruentProportion),-1,0,0,,,1.0,1.9900110440861134,0.25,1.0,False
D0121,LFAM10,lpfc,C(congruency),-1,0,0,,,1.0,12.31966910377621,-0.875,1.0,False
D0121,LFAM10,lpfc,C(incongruentProportion),-1,0,0,,,1.0,3.382154293995063,-0.0625,1.0,False
D0121,LFAM10,lpfc,C(congruency):C(incongruentProportion),-1,0,0,,,1.0,2.323112840144986,1.375,1.0,False
D0121,LFMI4,lpfc,C(congruency),-1,0,0,,,1.0,4.001488486250398,0.1875,1.0,False
D0121,LFMI4,lpfc,C(incongruentProportion),-1,0,0,,,1.0,8.641496748035761,-0.5625,1.0,False
D0121,LFMI4,lpfc,C(congruency):C(incongruentProportion),-1,0,0,,,1.0,1.384884715726725,0.1875,1.0,False
D0121,LFMI5,lpfc,C(congruency),-1,0,0,,,1.0,3.689497617802051,0.1875,1.0,False
D0121,LFMI5,lpfc,C(incongruentProportion),-1,0,0,,,1.0,4.911344426185524,1.375,1.0,False
D0121,LFMI5,lpfc,C(congruency):C(incongruentProportion),-1,0,0,,,1.0,2.7203156528460206,-0.0625,1.0,False
D0121,LFMM10,lpfc,C(congruency),-1,0,0,,,1.0,6.934000132406356,0.0625,1.0,False
D0121,LFMM10,lpfc,C(incongruentProportion),-1,0,0,,,1.0,4.118872022788405,0.25,1.0,False
D0121,LFMM10,lpfc,C(congruency):C(incongruentProportion),-1,0,0,,,1.0,2.194711064345375,1.0625,1.0,False
D0121,LFMM11,lpfc,C(congruency),-1,0,0,,,1.0,6.741216851139961,0.9375,1.0,False
D0121,LFMM11,lpfc,C(incongruentProportion),-1,0,0,,,1.0,3.405277800921115,1.3125,1.0,False
D0121,LFMM11,lpfc,C(congruency):C(incongruentProportion),-1,0,0,,,1.0,11.858887038455318,1.0625,1.0,False
D0121,LFMM12,lpfc,C(congruency),-1,0,0,,,1.0,4.292093810327099,0.9375,1.0,False
