subject,electrode,roi,effect,cluster_idx,sign,extent_windows,cluster_onset,cluster_offset,cluster_p_value,peak_F,peak_time,cluster_p_fdr,sig_after_fdr
D0100,LOAI12,occ,C(switchProportion),-1,0,0,,,1.0,2.3078120575834853,-0.4375,1.0,False
D0100,LOAI12,occ,C(congruency):C(switchProportion),-1,0,0,,,1.0,4.10002745990522,0.875,1.0,False
D0100,LOAI13,occ,C(congruency),-1,0,0,,,1.0,5.162273948109032,0.625,1.0,False
D0100,LOAI13,occ,C(switchProportion),-1,0,0,,,1.0,2.770536193386586,0.875,1.0,False
D0100,LOAI13,occ,C(congruency):C(switchProportion),-1,0,0,,,1.0,5.911256046208249,0.0625,1.0,False
D0100,LOAI14,occ,C(congruency),-1,0,0,,,1.0,4.57969637763829,-0.4375,1.0,False
D0100,LOAI14,occ,C(switchProportion),-1,0,0,,,1.0,4.45644583970529,0.25,1.0,False
D0100,LOAI14,occ,C(congruency):C(switchProportion),-1,0,0,,,1.0,4.331997167148272,0.625,1.0,False
D0100,LOAI15,occ,C(congruency),-1,0,0,,,1.0,4.5190696173490705,-0.4375,1.0,False
D0100,LOAI15,occ,C(switchProportion),-1,0,0,,,1.0,4.419722975439165,0.1875,1.0,False
D0100,LOAI15,occ,C(congruency):C(switchProportion),-1,0,0,,,1.0,6.319558204190311,-0.1875,1.0,False
D0100,LOMI11,occ,C(congruency),-1,0,0,,,1.0,4.932041486452779,0.0625,1.0,False
D0100,LOMI11,occ,C(switchProportion),-1,0,0,,,1.0,6.946815260033464,-0.5,1.0,False
D0100,LOMI11,occ,C(congruency):C(switchProportion),-1,0,0,,,1.0,6.356283368607473,0.625,1.0,False
D0100,LOMI12,occ,C(congruency),-1,0,0,,,1.0,6.19872675337338,0.0625,1.0,False
D0100,LOMI12,occ,C(switchProportion),-1,0,0,,,1.0,5.956095574967171,0.125,1.0,False
D0100,LOMI12,occ,C(congruency):C(switchProportion),-1,0,0,,,1.0,5.742611441410433,-0.1875,1.0,False
D0100,LOMI8,occ,C(congruency),-1,0,0,,,1.0,3.9511666671348893,0.1875,1.0,False
D0100,LOMI8,occ,C(switchProportion),-1,0,0,,,1.0,4.367046555284399,0.1875,1.0,False
D0100,LOMI8,occ,C(congruency):C(switchProportion),-1,0,0,,,1.0,4.925289272759545,0.625,1.0,False
D0100,LOMI9,occ,C(congruency),-1,0,0,,,1.0,8.376554634327793,0.9375,1.0,False
D0100,LOMI9,occ,C(switchProportion),-1,0,0,,,1.0,4.067187872709018,-0.5,1.0,False
D0100,LOMI9,occ,C(congruency):C(switchProportion),-1,0,0,,,1.0,4.396288884848747,-0.25,1.0,False
D0100,LOMM13,occ,C(congruency),-1,0,0,,,1.0,4.821347528037209,-0.5,1.0,False
D0100,LOMM13,occ,C(switchProportion),-1,0,0,,,1.0,10.937906417489302,0.875,1.0,False
D0100,LOMM13,occ,C(congruency):C(switchProportion),-1,0,0,,,1.0,6.244418436179713,0.6875,1.0,False
D0100,LOMM14,occ,C(congruency),-1,0,0,,,1.0,6.1517112457317085,-0.5,1.0,False
D0100,LOMM14,occ,C(switchProportion),-1,0,0,,,1.0,5.59479568804631,-0.5625,1.0,False
D0100,LOMM14,occ,C(congruency):C(switchProportion),-1,0,0,,,1.0,5.454209841674175,0.0625,1.0,False
D0100,LOMM3,occ,C(congruency),-1,0,0,,,1.0,4.194443369924293,1.0625,1.0,False
D0100,LOMM3,occ,C(switchProportion),-1,0,0,,,1.0,4.784307973870612,-0.5625,1.0,False
D0100,LOMM3,occ,C(congruency):C(switchProportion),-1,0,0,,,1.0,7.275745974996593,-0.75,1.0,False
D0100,LOMM4,occ,C(congruency),-1,0,0,,,1.0,2.8667721630540535,-0.875,1.0,False
D0100,LOMM4,occ,C(switchProportion),-1,0,0,,,1.0,9.712460837660434,-0.5625,1.0,False
D0100,LOMM4,occ,C(congruency):C(switchProportion),-1,0,0,,,1.0,6.670285472406424,0.4375,1.0,False
D0100,LOMM5,occ,C(congruency),-1,0,0,,,1.0,1.5808841601486188,-0.875,1.0,False
D0100,LOMM5,occ,C(switchProportion),0,-1,6,-0.6875,-0.375,0.012,14.034699779740503,-0.5625,0.098,False
D0100,LOMM5,occ,C(congruency):C(switchProportion),-1,0,0,,,1.0,2.6327031851528395,-0.625,1.0,False
D0100,LOMS13,occ,C(congruency),-1,0,0,,,1.0,2.9107694939849007,-0.3125,1.0,False
D0100,LOMS13,occ,C(switchProportion),-1,0,0,,,1.0,5.33339287105852,0.9375,1.0,False
D0100,LOMS13,occ,C(congruency):C(switchProportion),-1,0,0,,,1.0,7.608579888155911,0.6875,1.0,False
D0100,LOPI10,occ,C(congruency),-1,0,0,,,1.0,5.68149179150472,0.8125,1.0,False
D0100,LOPI10,occ,C(switchProportion),0,1,5,0.125,0.375,0.022,7.697163513787451,0.3125,0.13475,False
D0100,LOPI10,occ,C(congruency):C(switchProportion),-1,0,0,,,1.0,9.141999947248104,-0.25,1.0,False
D0100,LOPI9,occ,C(congruency),-1,0,0,,,1.0,5.371365605141039,1.375,1.0,False
D0100,LOPI9,occ,C(switchProportion),-1,0,0,,,1.0,15.615700033716582,-0.0625,1.0,False
D0100,LOPI9,occ,C(congruency):C(switchProportion),-1,0,0,,,1.0,4.780243187188906,0.5625,1.0,False
D0100,LOPM1,occ,C(congruency),-1,0,0,,,1.0,3.886035403720415,1.125,1.0,False
D0100,LOPM1,occ,C(switchProportion),0,1,5,0.125,0.375,0.012,7.610854219387531,0.3125,0.098,False
D0100,LOPM1,occ,C(congruency):C(switchProportion),-1,0,0,,,1.0,8.390700215812144,0.625,1.0,False
D0100,LOPM10,occ,C(congruency),-1,0,0,,,1.0,8.115497477885873,-0.25,1.0,False
D0100,LOPM10,occ,C(switchProportion),-1,0,0,,,1.0,4.476408877013412,1.125,1.0,False
D0100,LOPM10,occ,C(congruency):C(switchProportion),-1,0,0,,,1.0,4.929083566547996,1.25,1.0,False
D0100,LOPM8,occ,C(congruency),0,-1,6,-0.4375,-0.125,0.038,14.726887632853806,-0.25,0.19844444444444445,False
D0100,LOPM8,occ,C(switchProportion),-1,0,0,,,1.0,8.168697806573082,-0.1875,1.0,False
D0100,LOPM8,occ,C(congruency):C(switchProportion),-1,0,0,,,1.0,6.487493488558581,-0.1875,1.0,False
D0100,LOPM9,occ,C(congruency),0,-1,6,-0.375,-0.0625,0.024,13.84808152601123,-0.25,0.16114285714285714,False
D0100,LOPM9,occ,C(switchProportion),-1,0,0,,,1.0,3.870253687778727,-0.1875,1.0,False
