ch1,ch2,n_A,n_B,mean_A,mean_B,mean_diff,time_window,perm_n,perm_pval,perm_method,perm_significant,perm_exclude_self,perm_alternative,perm_q_bh,perm_significant_bh
RAMF11,RMMF9,1,1,0.4938079846387023,0.5758917565253998,-0.08208377188669752,"(-1.0,-0.5)",1260,0.035,without_replacement,True,True,greater,0.11344827586206899,False
RAMF11,RMSF10,1,1,0.5294263448112577,0.5076726299387563,0.02175371487250144,"(-1.0,-0.5)",1260,0.84,without_replacement,False,True,greater,1.0,False
RAMF11,RMSF11,1,1,0.6103036482918702,0.5069995033944472,0.10330414489742301,"(-1.0,-0.5)",1260,0.0,without_replacement,True,True,greater,0.0,True
RAMF11,RMSF12,1,1,0.5118564478852473,0.5321186273992476,-0.020262179514000334,"(-1.0,-0.5)",1260,0.685,without_replacement,False,True,greater,1.0,False
RAMF11,RMSF7,1,1,0.4880966858746844,0.501500229361256,-0.013403543486571634,"(-1.0,-0.5)",1260,1.0,without_replacement,False,True,greater,1.0,False
RAMF11,RMSF8,1,1,0.535259947156383,0.5135719607893754,0.02168798636700764,"(-1.0,-0.5)",1260,0.415,without_replacement,False,True,greater,1.0,False
RAMF11,RMSF9,1,1,0.5302288733218795,0.489543230911101,0.04068564241077849,"(-1.0,-0.5)",1260,0.995,without_replacement,False,True,greater,1.0,False
RAMF12,LASF10,1,1,0.5389542498186938,0.52593551722936,0.013018732589333726,"(-1.0,-0.5)",1260,0.035,without_replacement,True,True,greater,0.11344827586206899,False
RAMF12,LASF11,1,1,0.4863575396618385,0.6000483480952721,-0.1136908084334336,"(-1.0,-0.5)",1260,0.0,without_replacement,True,True,greater,0.0,True
RAMF12,LASF14,1,1,0.5486872902243239,0.5100575262962848,0.038629763928039185,"(-1.0,-0.5)",1260,0.145,without_replacement,False,True,greater,0.41938461538461536,False
RAMF12,LASF15,1,1,0.483130173767875,0.5418222220723102,-0.05869204830443525,"(-1.0,-0.5)",1260,0.995,without_replacement,False,True,greater,1.0,False
RAMF12,LASF16,1,1,0.5484377315567232,0.5162714093020687,0.032166322254654434,"(-1.0,-0.5)",1260,0.055,without_replacement,False,True,greater,0.17233333333333334,False
RAMF12,LMSF12,1,1,0.6439246990441501,0.4968885869771732,0.14703611206697687,"(-1.0,-0.5)",1260,0.0,without_replacement,True,True,greater,0.0,True
RAMF12,LMSF5,1,1,0.5146195976278649,0.5413376267120245,-0.026718029084159545,"(-1.0,-0.5)",1260,0.2,without_replacement,False,True,greater,0.5529411764705883,False
RAMF12,LMSF6,1,1,0.5937382892457039,0.5125208881146651,0.08121740113103881,"(-1.0,-0.5)",1260,0.0,without_replacement,True,True,greater,0.0,True
RAMF12,LPSF10,1,1,0.5760797632048389,0.5564036711162907,0.019676092088548147,"(-1.0,-0.5)",1260,0.0,without_replacement,True,True,greater,0.0,True
RAMF12,LPSF12,1,1,0.543240757516783,0.4929010977892995,0.0503396597274835,"(-1.0,-0.5)",1260,0.86,without_replacement,False,True,greater,1.0,False
RAMF12,RAI10,1,1,0.5570419671867122,0.5432581981313477,0.013783769055364492,"(-1.0,-0.5)",1260,0.0,without_replacement,True,True,greater,0.0,True
RAMF12,RAI11,1,1,0.5139692089112884,0.5903817108015647,-0.07641250189027626,"(-1.0,-0.5)",1260,0.0,without_replacement,True,True,greater,0.0,True
RAMF12,RAI4,1,1,0.5067280536379462,0.4939789221170909,0.012749131520855272,"(-1.0,-0.5)",1260,1.0,without_replacement,False,True,greater,1.0,False
RAMF12,RAI6,1,1,0.5250253881348865,0.5072335213516935,0.017791866783193,"(-1.0,-0.5)",1260,0.92,without_replacement,False,True,greater,1.0,False
RAMF12,RAMF10,1,1,0.5126100277292971,0.4816312124901858,0.03097881523911128,"(-1.0,-0.5)",1260,1.0,without_replacement,False,True,greater,1.0,False
RAMF12,RAMF13,1,1,0.509917635668304,0.502970420761135,0.006947214907168986,"(-1.0,-0.5)",1260,1.0,without_replacement,False,True,greater,1.0,False
RAMF12,RAMF14,1,1,0.528719847849928,,,"(-1.0,-0.5)",1065,0.0,without_replacement,True,True,greater,0.0,True
RAMF12,RAMF8,1,1,0.507197243550227,0.5269722873517896,-0.019775043801562586,"(-1.0,-0.5)",1260,0.91,without_replacement,False,True,greater,1.0,False
RAMF12,RAMF9,1,1,0.4844516548006849,0.5334797621564514,-0.049028107355766515,"(-1.0,-0.5)",1260,1.0,without_replacement,False,True,greater,1.0,False
RAMF12,RASF15,1,1,0.5685580877823155,0.5696119807925202,-0.0010538930102046429,"(-1.0,-0.5)",1260,0.0,without_replacement,True,True,greater,0.0,True
RAMF12,RASF16,1,1,0.5236718777411096,0.5847883689020371,-0.061116491160927544,"(-1.0,-0.5)",1260,0.0,without_replacement,True,True,greater,0.0,True
RAMF12,RMMF10,1,1,0.510778094645647,0.5784713867777553,-0.06769329213210828,"(-1.0,-0.5)",1260,0.0,without_replacement,True,True,greater,0.0,True
RAMF12,RMMF13,1,1,0.4858962553138818,0.4774241146292876,0.008472140684594232,"(-1.0,-0.5)",1260,1.0,without_replacement,False,True,greater,1.0,False
RAMF12,RMMF14,1,1,0.5354161836834785,0.5079260310367761,0.027490152646702404,"(-1.0,-0.5)",1260,0.715,without_replacement,False,True,greater,1.0,False
RAMF12,RMMF9,1,1,0.5388871152504643,0.4885939360307844,0.05029317921967991,"(-1.0,-0.5)",1260,0.98,without_replacement,False,True,greater,1.0,False
RAMF12,RMSF10,1,1,0.5143564577538008,0.4968673426831216,0.017489115070679184,"(-1.0,-0.5)",1260,1.0,without_replacement,False,True,greater,1.0,False
RAMF12,RMSF11,1,1,0.5184867848725712,0.5028533958814507,0.015633388991120434,"(-1.0,-0.5)",1260,0.995,without_replacement,False,True,greater,1.0,False
RAMF12,RMSF12,1,1,0.5098063761125313,0.5348909852839676,-0.02508460917143629,"(-1.0,-0.5)",1260,0.595,without_replacement,False,True,greater,1.0,False
RAMF12,RMSF7,1,1,0.4742009656754519,0.572454451787909,-0.0982534861124571,"(-1.0,-0.5)",1260,0.56,without_replacement,False,True,greater,1.0,False
RAMF12,RMSF8,1,1,0.5402216351878709,0.5964166299212836,-0.05619499473341272,"(-1.0,-0.5)",1260,0.0,without_replacement,True,True,greater,0.0,True
RAMF12,RMSF9,1,1,0.5050084480650591,0.5372700868688511,-0.03226163880379207,"(-1.0,-0.5)",1260,0.765,without_replacement,False,True,greater,1.0,False
RAMF13,LASF10,1,1,,0.4980719651969209,,"(-1.0,-0.5)",1095,0.995,without_replacement,False,True,greater,1.0,False
RAMF13,LASF11,1,1,0.5283487584768272,0.5202730698354837,0.008075688641343448,"(-1.0,-0.5)",1260,0.36,without_replacement,False,True,greater,0.9271232876712328,False
RAMF13,LASF14,1,1,0.5115879803957708,0.5284530242667443,-0.01686504387097354,"(-1.0,-0.5)",1260,0.725,without_replacement,False,True,greater,1.0,False
RAMF13,LASF15,1,1,0.5156918278225409,0.5311094821962715,-0.01541765437373066,"(-1.0,-0.5)",1260,0.56,without_replacement,False,True,greater,1.0,False
RAMF13,LASF16,1,1,0.4989933173159035,0.5406346783125897,-0.041641360996686194,"(-1.0,-0.5)",1260,0.845,without_replacement,False,True,greater,1.0,False
