ch1,ch2,n_A,n_B,mean_A,mean_B,mean_diff,time_window,perm_n,perm_pval,perm_method,perm_significant,perm_exclude_self,perm_alternative,perm_q_bh,perm_significant_bh
RAI16,RMMF13,1,1,0.5144822663674694,0.6162137424679422,-0.10173147610047284,"(0.5,1.0)",1260,0.0,without_replacement,True,True,greater,0.0,True
RAI16,RMSF8,1,1,0.5654279495740366,0.510395785204068,0.055032164369968606,"(0.5,1.0)",1260,0.0,without_replacement,True,True,greater,0.0,True
RAI5,RAI4,1,1,0.5563986004432906,0.5285959910488296,0.027802609394460998,"(0.5,1.0)",1260,0.0,without_replacement,True,True,greater,0.0,True
RAI5,RMMF10,1,1,0.5892482648643721,0.4817896637534426,0.10745860111092947,"(0.5,1.0)",1260,0.005,without_replacement,True,True,greater,0.016785714285714286,True
RAI5,RMSF10,1,1,0.5190850051289146,0.5462411655676748,-0.027156160438760124,"(0.5,1.0)",1260,0.02,without_replacement,True,True,greater,0.06266666666666668,False
RAI5,RMSF8,1,1,0.5415154033861561,0.5273742787558249,0.014141124630331237,"(0.5,1.0)",1260,0.0,without_replacement,True,True,greater,0.0,True
RAMF11,RAI11,1,1,0.5013578731639717,0.5729122188779059,-0.07155434571393415,"(0.5,1.0)",1260,0.0,without_replacement,True,True,greater,0.0,True
RAMF11,RAMF10,1,1,0.536877100156631,0.5451306063664785,-0.008253506209847439,"(0.5,1.0)",1260,0.0,without_replacement,True,True,greater,0.0,True
RAMF11,RAMF13,1,1,0.51337976174682,0.5596076759917797,-0.046227914244959756,"(0.5,1.0)",1260,0.0,without_replacement,True,True,greater,0.0,True
RAMF11,RAMF14,1,1,0.5817304228196531,0.5385621592771144,0.043168263542538776,"(0.5,1.0)",1260,0.0,without_replacement,True,True,greater,0.0,True
RAMF11,RASF16,1,1,0.5818248974995046,0.5101635820895184,0.07166131540998621,"(0.5,1.0)",1260,0.0,without_replacement,True,True,greater,0.0,True
RAMF11,RMSF10,1,1,0.5418262275754722,0.551889325879293,-0.010063098303820794,"(0.5,1.0)",1260,0.0,without_replacement,True,True,greater,0.0,True
RAMF11,RMSF11,1,1,0.6264916472802142,0.5570565966743808,0.06943505060583344,"(0.5,1.0)",1260,0.0,without_replacement,True,True,greater,0.0,True
RAMF11,RMSF12,1,1,0.5405566487963551,0.5465132303483918,-0.0059565815520367105,"(0.5,1.0)",1260,0.0,without_replacement,True,True,greater,0.0,True
RAMF12,LASF15,1,1,0.5940094127509264,0.5378726849966139,0.056136727754312554,"(0.5,1.0)",1260,0.0,without_replacement,True,True,greater,0.0,True
RAMF12,LASF16,1,1,0.550228540172159,0.5194267075888527,0.030801832583306377,"(0.5,1.0)",1260,0.01,without_replacement,True,True,greater,0.03241379310344828,True
RAMF12,LMSF12,1,1,0.5851655794939422,0.5530072155960515,0.03215836389789073,"(0.5,1.0)",1260,0.0,without_replacement,True,True,greater,0.0,True
RAMF12,LMSF5,1,1,0.6220928807648213,0.4931429862891313,0.12894989447569,"(0.5,1.0)",1260,0.0,without_replacement,True,True,greater,0.0,True
RAMF12,LMSF6,1,1,0.5865506024773346,0.5545361404186216,0.032014462058712945,"(0.5,1.0)",1260,0.0,without_replacement,True,True,greater,0.0,True
RAMF12,LPSF10,1,1,0.5502535424955236,0.5409177746791972,0.00933576781632639,"(0.5,1.0)",1260,0.0,without_replacement,True,True,greater,0.0,True
RAMF12,RAI11,1,1,0.5643586159529556,0.5306862013980719,0.03367241455488368,"(0.5,1.0)",1260,0.0,without_replacement,True,True,greater,0.0,True
RAMF12,RAI6,1,1,0.5446560426296372,0.5268658450253539,0.017790197604283242,"(0.5,1.0)",1260,0.0,without_replacement,True,True,greater,0.0,True
RAMF12,RAMF9,1,1,0.5658247815305364,0.525666020887736,0.04015876064280044,"(0.5,1.0)",1260,0.0,without_replacement,True,True,greater,0.0,True
RAMF12,RASF15,1,1,0.5342284991231852,0.5988081466421317,-0.06457964751894651,"(0.5,1.0)",1260,0.0,without_replacement,True,True,greater,0.0,True
RAMF12,RASF16,1,1,0.5291688810601053,0.5403866453048269,-0.01121776424472165,"(0.5,1.0)",1260,0.0,without_replacement,True,True,greater,0.0,True
RAMF12,RMMF13,1,1,0.5119306638088355,0.5521613713400112,-0.04023070753117575,"(0.5,1.0)",1260,0.045,without_replacement,True,True,greater,0.13428571428571426,False
RAMF12,RMSF10,1,1,0.5400570744336204,0.5716667254422119,-0.03160965100859148,"(0.5,1.0)",1260,0.0,without_replacement,True,True,greater,0.0,True
RAMF12,RMSF11,1,1,0.5048436900317068,,,"(0.5,1.0)",1191,0.0,without_replacement,True,True,greater,0.0,True
RAMF13,LMSF12,1,1,0.5378021007739906,0.6012812055304957,-0.06347910475650509,"(0.5,1.0)",1260,0.0,without_replacement,True,True,greater,0.0,True
RAMF13,LMSF5,1,1,0.5432155726805045,0.5473459391715019,-0.004130366490997406,"(0.5,1.0)",1260,0.0,without_replacement,True,True,greater,0.0,True
RAMF13,LPSF10,1,1,0.5549332191090558,0.5750411659001415,-0.02010794679108574,"(0.5,1.0)",1260,0.0,without_replacement,True,True,greater,0.0,True
RAMF13,RAI6,1,1,0.557448277984116,0.5555222431289495,0.001926034855166514,"(0.5,1.0)",1260,0.0,without_replacement,True,True,greater,0.0,True
RAMF13,RAMF14,1,1,0.5042500338844725,0.5746465756749423,-0.07039654179046972,"(0.5,1.0)",1260,0.0,without_replacement,True,True,greater,0.0,True
RAMF13,RASF15,1,1,0.5693787620357147,0.5198422531163589,0.04953650891935579,"(0.5,1.0)",1260,0.0,without_replacement,True,True,greater,0.0,True
RAMF13,RMMF13,1,1,0.6086601498534681,,,"(0.5,1.0)",1158,0.0,without_replacement,True,True,greater,0.0,True
RAMF13,RMMF14,1,1,0.568168807145178,0.5519929583506878,0.01617584879449019,"(0.5,1.0)",1260,0.0,without_replacement,True,True,greater,0.0,True
RAMF13,RMSF10,1,1,0.5496772729749995,0.5451356321339058,0.004541640841093653,"(0.5,1.0)",1260,0.0,without_replacement,True,True,greater,0.0,True
RAMF13,RMSF12,1,1,0.5438434838715456,0.5393358804004762,0.004507603471069377,"(0.5,1.0)",1260,0.0,without_replacement,True,True,greater,0.0,True
RAMF13,RMSF8,1,1,0.5513615742646251,0.5133130788241538,0.038048495440471286,"(0.5,1.0)",1260,0.025,without_replacement,True,True,greater,0.07580645161290323,False
ROF16,LASF14,1,1,0.5207104230826572,0.5473632281655441,-0.02665280508288681,"(0.5,1.0)",1260,0.025,without_replacement,True,True,greater,0.07580645161290323,False
ROF16,LASF15,1,1,0.5074518818277551,0.5757211312841808,-0.06826924945642565,"(0.5,1.0)",1260,0.0,without_replacement,True,True,greater,0.0,True
ROF16,LASF16,1,1,0.537797570970571,0.5466831697052479,-0.00888559873467687,"(0.5,1.0)",1260,0.0,without_replacement,True,True,greater,0.0,True
ROF16,LMSF12,1,1,0.5638401363341543,0.5017909536207013,0.062049182713453055,"(0.5,1.0)",1260,0.01,without_replacement,True,True,greater,0.03241379310344828,True
ROF16,LMSF5,1,1,0.559557497404389,0.5098816677378407,0.049675829666548266,"(0.5,1.0)",1260,0.0,without_replacement,True,True,greater,0.0,True
ROF16,LMSF6,1,1,0.5403499991701798,0.5454004917131822,-0.005050492543002383,"(0.5,1.0)",1260,0.0,without_replacement,True,True,greater,0.0,True
ROF16,RAI16,1,1,0.5781490157901159,0.4946896213455287,0.08345939444458722,"(0.5,1.0)",1260,0.0,without_replacement,True,True,greater,0.0,True
ROF16,RAI4,1,1,0.5465214864124254,0.5234587790613737,0.023062707351051648,"(0.5,1.0)",1260,0.0,without_replacement,True,True,greater,0.0,True
ROF16,RMMF13,1,1,0.6214353357091185,0.572469011264965,0.0489663244441535,"(0.5,1.0)",1260,0.0,without_replacement,True,True,greater,0.0,True
ROF16,RMMF9,1,1,0.5702971378957391,0.5286009691937977,0.04169616870194137,"(0.5,1.0)",1260,0.0,without_replacement,True,True,greater,0.0,True
ROF16,RMSF8,1,1,0.5326420967164713,0.5418163499692845,-0.00917425325281318,"(0.5,1.0)",1260,0.005,without_replacement,True,True,greater,0.016785714285714286,True
