subject,condition,part,ch1,ch2,window_start,window_end,n_epochs_in_window,coh_mean
D0110,Stimulus,lpfc,LOF15,LASF10,-1.0,-0.5,448,
D0110,Stimulus,lpfc,LOF15,LOF13,-1.0,-0.5,448,0.2319416752586672
D0110,Stimulus,lpfc,LOF15,LINS4,-1.0,-0.5,448,0.32466110213847416
D0110,Stimulus,lpfc,LOF15,LINS5,-1.0,-0.5,448,
D0110,Stimulus,lpfc,LASF10,LOF13,-1.0,-0.5,448,
D0110,Stimulus,lpfc,LASF10,LINS4,-1.0,-0.5,448,
D0110,Stimulus,lpfc,LASF10,LINS5,-1.0,-0.5,448,
D0110,Stimulus,lpfc,LOF13,LINS4,-1.0,-0.5,448,0.3269520720477892
D0110,Stimulus,lpfc,LOF13,LINS5,-1.0,-0.5,448,
D0110,Stimulus,lpfc,LINS4,LINS5,-1.0,-0.5,448,
D0110,Stimulus,lpfc,LOF15,LASF10,-0.5,0.0,448,
D0110,Stimulus,lpfc,LOF15,LOF13,-0.5,0.0,448,0.2180432721910571
D0110,Stimulus,lpfc,LOF15,LINS4,-0.5,0.0,448,0.3389161275353493
D0110,Stimulus,lpfc,LOF15,LINS5,-0.5,0.0,448,
D0110,Stimulus,lpfc,LASF10,LOF13,-0.5,0.0,448,
D0110,Stimulus,lpfc,LASF10,LINS4,-0.5,0.0,448,
D0110,Stimulus,lpfc,LASF10,LINS5,-0.5,0.0,448,
D0110,Stimulus,lpfc,LOF13,LINS4,-0.5,0.0,448,0.3359739165834682
D0110,Stimulus,lpfc,LOF13,LINS5,-0.5,0.0,448,
D0110,Stimulus,lpfc,LINS4,LINS5,-0.5,0.0,448,
D0110,Stimulus,lpfc,LOF15,LASF10,0.0,0.5,448,
D0110,Stimulus,lpfc,LOF15,LOF13,0.0,0.5,448,0.1837820647896483
D0110,Stimulus,lpfc,LOF15,LINS4,0.0,0.5,448,0.3558760616495683
D0110,Stimulus,lpfc,LOF15,LINS5,0.0,0.5,448,
D0110,Stimulus,lpfc,LASF10,LOF13,0.0,0.5,448,
D0110,Stimulus,lpfc,LASF10,LINS4,0.0,0.5,448,
D0110,Stimulus,lpfc,LASF10,LINS5,0.0,0.5,448,
D0110,Stimulus,lpfc,LOF13,LINS4,0.0,0.5,448,0.3284907207744467
D0110,Stimulus,lpfc,LOF13,LINS5,0.0,0.5,448,
D0110,Stimulus,lpfc,LINS4,LINS5,0.0,0.5,448,
D0110,Stimulus,lpfc,LOF15,LASF10,0.5,1.0,448,
D0110,Stimulus,lpfc,LOF15,LOF13,0.5,1.0,448,0.2599481461469579
D0110,Stimulus,lpfc,LOF15,LINS4,0.5,1.0,448,0.3001484261914553
D0110,Stimulus,lpfc,LOF15,LINS5,0.5,1.0,448,
D0110,Stimulus,lpfc,LASF10,LOF13,0.5,1.0,448,
D0110,Stimulus,lpfc,LASF10,LINS4,0.5,1.0,448,
D0110,Stimulus,lpfc,LASF10,LINS5,0.5,1.0,448,
D0110,Stimulus,lpfc,LOF13,LINS4,0.5,1.0,448,0.4182149433329487
D0110,Stimulus,lpfc,LOF13,LINS5,0.5,1.0,448,
D0110,Stimulus,lpfc,LINS4,LINS5,0.5,1.0,448,
D0110,Stimulus,lpfc,LOF15,LASF10,1.0,1.5,448,
D0110,Stimulus,lpfc,LOF15,LOF13,1.0,1.5,448,0.27213348899026263
D0110,Stimulus,lpfc,LOF15,LINS4,1.0,1.5,448,0.36708087526818617
D0110,Stimulus,lpfc,LOF15,LINS5,1.0,1.5,448,
D0110,Stimulus,lpfc,LASF10,LOF13,1.0,1.5,448,
D0110,Stimulus,lpfc,LASF10,LINS4,1.0,1.5,448,
D0110,Stimulus,lpfc,LASF10,LINS5,1.0,1.5,448,
D0110,Stimulus,lpfc,LOF13,LINS4,1.0,1.5,448,0.4000672980646281
D0110,Stimulus,lpfc,LOF13,LINS5,1.0,1.5,448,
D0110,Stimulus,lpfc,LINS4,LINS5,1.0,1.5,448,
