subject,condition,part,ch1,ch2,window_start,window_end,n_epochs_in_window,coh_mean
D0107A,stimulus_i25,lpfc,RFAM10,RFAM11,-1.0,-0.5,44,0.8256744491959772
D0107A,stimulus_i25,lpfc,RFAM10,RFAM12,-1.0,-0.5,44,0.5268937112576229
D0107A,stimulus_i25,lpfc,RFAM10,RFMM9,-1.0,-0.5,44,0.5255075896304303
D0107A,stimulus_i25,lpfc,RFAM10,RFMM11,-1.0,-0.5,44,0.46417374031675623
D0107A,stimulus_i25,lpfc,RFAM10,RFMM12,-1.0,-0.5,44,0.5361707590974132
D0107A,stimulus_i25,lpfc,RFAM10,RFMM13,-1.0,-0.5,44,0.4952409264916135
D0107A,stimulus_i25,lpfc,RFAM10,RFMM14,-1.0,-0.5,44,0.5173459262604098
D0107A,stimulus_i25,lpfc,RFAM10,RFMM15,-1.0,-0.5,44,0.5308235531668739
D0107A,stimulus_i25,lpfc,RFAM10,RFOA16,-1.0,-0.5,44,0.503666971991676
D0107A,stimulus_i25,lpfc,RFAM10,RFOA17,-1.0,-0.5,44,0.5112156197008167
D0107A,stimulus_i25,lpfc,RFAM10,RFOA18,-1.0,-0.5,44,0.5183941679774824
D0107A,stimulus_i25,lpfc,RFAM10,RFAI3,-1.0,-0.5,44,0.38832891954680043
D0107A,stimulus_i25,lpfc,RFAM10,RIA5,-1.0,-0.5,44,0.47484973358797533
D0107A,stimulus_i25,lpfc,RFAM10,RIA6,-1.0,-0.5,44,0.4724153555526643
D0107A,stimulus_i25,lpfc,RFAM10,RFAM7,-1.0,-0.5,44,0.5129910959371212
D0107A,stimulus_i25,lpfc,RFAM10,RFAM9,-1.0,-0.5,44,0.7808469341447021
D0107A,stimulus_i25,lpfc,RFAM10,RFMM8,-1.0,-0.5,44,0.48512363979571904
D0107A,stimulus_i25,lpfc,RFAM10,RIA12,-1.0,-0.5,44,0.5062167827986704
D0107A,stimulus_i25,lpfc,RFAM10,RIA14,-1.0,-0.5,44,0.460091419001673
D0107A,stimulus_i25,lpfc,RFAM10,RIA15,-1.0,-0.5,44,0.5045495603411186
