subject,electrode,roi,effect,cluster_idx,sign,extent_windows,cluster_onset,cluster_offset,cluster_p_value,peak_F,peak_time,cluster_p_fdr,sig_after_fdr
D0107A,RFAM7,lpfc,C(switchProportion),-1,0,0,,,1.0,4.498367795616659,-0.25,1.0,False
D0107A,RFAM7,lpfc,C(switchType):C(switchProportion),-1,0,0,,,1.0,7.075166947156868,-0.5625,1.0,False
D0107A,RFAM9,lpfc,C(switchType),-1,0,0,,,1.0,2.9671024937268524,1.375,1.0,False
D0107A,RFAM9,lpfc,C(switchProportion),-1,0,0,,,1.0,5.043218698857431,0.9375,1.0,False
D0107A,RFAM9,lpfc,C(switchType):C(switchProportion),-1,0,0,,,1.0,8.050688804769836,0.875,1.0,False
D0107A,RFMM8,lpfc,C(switchType),-1,0,0,,,1.0,4.960307951673915,0.6875,1.0,False
D0107A,RFMM8,lpfc,C(switchProportion),-1,0,0,,,1.0,4.880461809713861,0.875,1.0,False
D0107A,RFMM8,lpfc,C(switchType):C(switchProportion),-1,0,0,,,1.0,3.622215083166506,-0.25,1.0,False
D0107A,RFMM9,lpfc,C(switchType),-1,0,0,,,1.0,5.158152148626825,0.875,1.0,False
D0107A,RFMM9,lpfc,C(switchProportion),-1,0,0,,,1.0,2.2722996590633793,0.875,1.0,False
D0107A,RFMM9,lpfc,C(switchType):C(switchProportion),-1,0,0,,,1.0,5.923805104449323,-0.3125,1.0,False
D0107A,RIA14,lpfc,C(switchType),-1,0,0,,,1.0,5.29603800640803,0.75,1.0,False
D0107A,RIA14,lpfc,C(switchProportion),-1,0,0,,,1.0,3.975128720734424,-0.4375,1.0,False
D0107A,RIA14,lpfc,C(switchType):C(switchProportion),-1,0,0,,,1.0,9.475204339762879,0.0,1.0,False
D0107A,RIA6,lpfc,C(switchType),-1,0,0,,,1.0,3.6254185643702916,1.25,1.0,False
D0107A,RIA6,lpfc,C(switchProportion),-1,0,0,,,1.0,7.023534180542412,-0.3125,1.0,False
D0107A,RIA6,lpfc,C(switchType):C(switchProportion),-1,0,0,,,1.0,1.5964742752492402,0.875,1.0,False
D0107A,RTPI3,occ,C(switchType),-1,0,0,,,1.0,7.03531644100184,0.75,1.0,False
D0107A,RTPI3,occ,C(switchProportion),-1,0,0,,,1.0,2.3141076597897134,-0.3125,1.0,False
D0107A,RTPI3,occ,C(switchType):C(switchProportion),-1,0,0,,,1.0,1.8211366236443414,-0.6875,1.0,False
D0110,LASF10,lpfc,C(switchType),0,-1,11,0.5,1.125,0.0,11.97131719180333,0.8125,0.0,True
D0110,LASF10,lpfc,C(switchProportion),-1,0,0,,,1.0,2.3038581886771206,1.1875,1.0,False
D0110,LASF10,lpfc,C(switchType):C(switchProportion),-1,0,0,,,1.0,2.947478135219867,-0.0625,1.0,False
D0110,LINS4,lpfc,C(switchType),-1,0,0,,,1.0,3.696936877147302,1.125,1.0,False
D0110,LINS4,lpfc,C(switchProportion),-1,0,0,,,1.0,3.7961777615780323,1.1875,1.0,False
D0110,LINS4,lpfc,C(switchType):C(switchProportion),-1,0,0,,,1.0,2.5591272440662722,-0.25,1.0,False
D0116,LAI12,lpfc,C(switchType),0,-1,7,1.0,1.375,0.02,17.306938964532982,1.1875,0.17500000000000002,False
D0116,LAI12,lpfc,C(switchProportion),-1,0,0,,,1.0,5.043582291765867,-0.5625,1.0,False
D0116,LAI12,lpfc,C(switchType):C(switchProportion),-1,0,0,,,1.0,11.126395041938263,1.125,1.0,False
D0116,LAI16,lpfc,C(switchType),-1,0,0,,,1.0,6.479868215579487,0.625,1.0,False
D0116,LAI16,lpfc,C(switchProportion),-1,0,0,,,1.0,4.995271609549017,-0.875,1.0,False
D0116,LAI16,lpfc,C(switchType):C(switchProportion),-1,0,0,,,1.0,8.233854193725072,0.6875,1.0,False
D0116,LAI7,lpfc,C(switchType),-1,0,0,,,1.0,4.532753610788161,-0.125,1.0,False
D0116,LAI7,lpfc,C(switchProportion),-1,0,0,,,1.0,4.813720792698975,0.125,1.0,False
D0116,LAI7,lpfc,C(switchType):C(switchProportion),-1,0,0,,,1.0,3.6548454706638673,-0.1875,1.0,False
D0116,LAI8,lpfc,C(switchType),-1,0,0,,,1.0,4.3261981845611865,0.0,1.0,False
D0116,LAI8,lpfc,C(switchProportion),-1,0,0,,,1.0,9.333144132569924,-0.5625,1.0,False
D0116,LAI8,lpfc,C(switchType):C(switchProportion),-1,0,0,,,1.0,6.4558162640072085,-0.1875,1.0,False
D0116,LFAM10,lpfc,C(switchType),0,-1,8,0.9375,1.375,0.014,15.794360643555477,1.125,0.13999999999999999,False
D0116,LFAM10,lpfc,C(switchProportion),-1,0,0,,,1.0,7.947204141998621,0.9375,1.0,False
D0116,LFAM10,lpfc,C(switchType):C(switchProportion),-1,0,0,,,1.0,8.243200043217108,1.1875,1.0,False
D0116,LFAM11,lpfc,C(switchType),0,-1,10,0.6875,1.25,0.0,13.869432416884328,1.0625,0.0,True
D0116,LFAM11,lpfc,C(switchProportion),-1,0,0,,,1.0,6.947750271715866,1.375,1.0,False
D0116,LFAM11,lpfc,C(switchType):C(switchProportion),-1,0,0,,,1.0,7.256835178797029,0.375,1.0,False
D0116,LFAM12,lpfc,C(switchType),-1,0,0,,,1.0,4.964841593243304,-0.0625,1.0,False
D0116,LFAM12,lpfc,C(switchProportion),-1,0,0,,,1.0,9.234579876104172,1.3125,1.0,False
D0116,LFAM12,lpfc,C(switchType):C(switchProportion),-1,0,0,,,1.0,6.631579827235747,1.3125,1.0,False
D0116,LFMI3,lpfc,C(switchType),-1,0,0,,,1.0,1.6753367873964784,0.3125,1.0,False
D0116,LFMI3,lpfc,C(switchProportion),0,1,6,0.8125,1.125,0.012,10.305905473789307,0.9375,0.14100000000000001,False
D0116,LFMI3,lpfc,C(switchType):C(switchProportion),-1,0,0,,,1.0,5.7663739182693305,1.3125,1.0,False
D0116,LFOA18,lpfc,C(switchType),-1,0,0,,,1.0,5.1501129137137065,0.875,1.0,False
D0116,LFOA18,lpfc,C(switchProportion),-1,0,0,,,1.0,6.467820793228939,-0.4375,1.0,False
D0116,LFOA18,lpfc,C(switchType):C(switchProportion),-1,0,0,,,1.0,4.45730446895261,0.875,1.0,False
D0116,RAI11,lpfc,C(switchType),0,1,5,0.3125,0.5625,0.024,17.623766288607985,0.4375,0.18666666666666668,False
D0116,RAI11,lpfc,C(switchProportion),-1,0,0,,,1.0,5.249433373212213,0.0,1.0,False
D0116,RAI11,lpfc,C(switchType):C(switchProportion),-1,0,0,,,1.0,5.414904481862197,1.0625,1.0,False
D0116,RAI12,lpfc,C(switchType),-1,0,0,,,1.0,4.616402832226629,0.5,1.0,False
D0116,RAI12,lpfc,C(switchProportion),-1,0,0,,,1.0,5.362313700968149,0.1875,1.0,False
D0116,RAI12,lpfc,C(switchType):C(switchProportion),-1,0,0,,,1.0,7.543586422959413,1.375,1.0,False
D0116,RAI15,lpfc,C(switchType),-1,0,0,,,1.0,3.2496763989589157,1.375,1.0,False
D0116,RAI15,lpfc,C(switchProportion),-1,0,0,,,1.0,2.7845851433980617,0.875,1.0,False
D0116,RAI15,lpfc,C(switchType):C(switchProportion),-1,0,0,,,1.0,5.800960360573679,0.875,1.0,False
D0116,RAI17,lpfc,C(switchType),-1,0,0,,,1.0,17.91869944281666,0.0,1.0,False
D0116,RAI17,lpfc,C(switchProportion),-1,0,0,,,1.0,5.390906303662506,0.0625,1.0,False
D0116,RAI17,lpfc,C(switchType):C(switchProportion),-1,0,0,,,1.0,4.4569669611846425,1.0625,1.0,False
D0116,RAI7,lpfc,C(switchType),-1,0,0,,,1.0,7.078182463337476,1.125,1.0,False
D0116,RAI7,lpfc,C(switchProportion),-1,0,0,,,1.0,6.3024702511191775,-0.375,1.0,False
D0116,RAI7,lpfc,C(switchType):C(switchProportion),-1,0,0,,,1.0,8.442220691868128,1.25,1.0,False
D0116,RFMM10,lpfc,C(switchType),-1,0,0,,,1.0,1.7536649679505212,0.125,1.0,False
D0116,RFMM10,lpfc,C(switchProportion),-1,0,0,,,1.0,4.320548887474728,1.1875,1.0,False
D0116,RFMM10,lpfc,C(switchType):C(switchProportion),-1,0,0,,,1.0,2.498071490675788,-0.4375,1.0,False
D0116,RFMM11,lpfc,C(switchType),-1,0,0,,,1.0,5.38020386193192,-0.375,1.0,False
D0116,RFMM11,lpfc,C(switchProportion),-1,0,0,,,1.0,3.238970490490236,0.25,1.0,False
D0116,RFMM11,lpfc,C(switchType):C(switchProportion),-1,0,0,,,1.0,4.588303113904074,1.3125,1.0,False
D0116,RFMM12,lpfc,C(switchType),-1,0,0,,,1.0,4.81015815350494,0.9375,1.0,False
D0116,RFMM12,lpfc,C(switchProportion),-1,0,0,,,1.0,9.188128899473273,1.375,1.0,False
D0116,RFMM12,lpfc,C(switchType):C(switchProportion),-1,0,0,,,1.0,5.025889712518897,1.375,1.0,False
D0116,RFOA14,lpfc,C(switchType),-1,0,0,,,1.0,3.1671039350795755,-0.25,1.0,False
D0116,RFOA14,lpfc,C(switchProportion),-1,0,0,,,1.0,3.07466496591862,0.375,1.0,False
D0116,RFOA14,lpfc,C(switchType):C(switchProportion),-1,0,0,,,1.0,4.92214332657042,-0.125,1.0,False
D0116,RFOA16,lpfc,C(switchType),-1,0,0,,,1.0,8.683703473473363,0.625,1.0,False
D0116,RFOA16,lpfc,C(switchProportion),-1,0,0,,,1.0,7.068767185772647,0.5,1.0,False
D0116,RFOA16,lpfc,C(switchType):C(switchProportion),-1,0,0,,,1.0,4.1470146135085635,1.375,1.0,False
D0117,RINSA3,lpfc,C(switchType),-1,0,0,,,1.0,1.741743685856621,-0.375,1.0,False
D0117,RINSA3,lpfc,C(switchProportion),-1,0,0,,,1.0,3.994299991895314,-0.625,1.0,False
D0117,RINSA3,lpfc,C(switchType):C(switchProportion),-1,0,0,,,1.0,3.706538177585037,0.8125,1.0,False
D0117,RLOF10,lpfc,C(switchType),-1,0,0,,,1.0,8.012043691206976,0.125,1.0,False
D0117,RLOF10,lpfc,C(switchProportion),-1,0,0,,,1.0,12.428882644625512,0.0,1.0,False
D0117,RLOF10,lpfc,C(switchType):C(switchProportion),-1,0,0,,,1.0,5.58501391339498,1.0,1.0,False
D0117,RLOF11,lpfc,C(switchType),-1,0,0,,,1.0,3.875572330708095,-0.375,1.0,False
D0117,RLOF11,lpfc,C(switchProportion),0,-1,6,-0.875,-0.5625,0.022,15.803882854253677,-0.75,0.16326315789473683,False
D0117,RLOF11,lpfc,C(switchType):C(switchProportion),-1,0,0,,,1.0,2.9374989795015725,0.1875,1.0,False
D0121,LFA10,lpfc,C(switchType),0,1,6,0.3125,0.625,0.016,20.78400798306766,0.4375,0.14933333333333335,False
D0121,LFA10,lpfc,C(switchProportion),-1,0,0,,,1.0,5.186857254908655,0.625,1.0,False
D0121,LFA10,lpfc,C(switchType):C(switchProportion),-1,0,0,,,1.0,5.767663828221262,1.3125,1.0,False
D0121,LFA11,lpfc,C(switchType),-1,0,0,,,1.0,2.985225568350918,0.4375,1.0,False
D0121,LFA11,lpfc,C(switchProportion),-1,0,0,,,1.0,5.333440039698251,1.25,1.0,False
D0121,LFA11,lpfc,C(switchType):C(switchProportion),-1,0,0,,,1.0,3.6226468340703324,-0.625,1.0,False
D0121,LFA12,lpfc,C(switchType),-1,0,0,,,1.0,5.125192265712479,0.4375,1.0,False
D0121,LFA12,lpfc,C(switchProportion),-1,0,0,,,1.0,4.9743207424362685,0.375,1.0,False
D0121,LFA12,lpfc,C(switchType):C(switchProportion),-1,0,0,,,1.0,2.0808031743078876,-0.6875,1.0,False
D0121,LFA9,lpfc,C(switchType),-1,0,0,,,1.0,5.4597967833321155,0.875,1.0,False
D0121,LFA9,lpfc,C(switchProportion),-1,0,0,,,1.0,4.001464650735984,0.875,1.0,False
D0121,LFA9,lpfc,C(switchType):C(switchProportion),-1,0,0,,,1.0,3.090486652350241,0.125,1.0,False
D0121,LFAM10,lpfc,C(switchType),-1,0,0,,,1.0,6.7458938009502525,0.4375,1.0,False
D0121,LFAM10,lpfc,C(switchProportion),0,-1,6,-0.875,-0.5625,0.028,13.06068285794245,-0.625,0.188,False
D0121,LFAM10,lpfc,C(switchType):C(switchProportion),-1,0,0,,,1.0,2.704907959566247,0.0,1.0,False
D0121,LFMI4,lpfc,C(switchType),-1,0,0,,,1.0,6.517955299460871,0.125,1.0,False
D0121,LFMI4,lpfc,C(switchProportion),-1,0,0,,,1.0,7.12526744804885,-0.8125,1.0,False
D0121,LFMI4,lpfc,C(switchType):C(switchProportion),-1,0,0,,,1.0,5.26897884076623,-0.8125,1.0,False
D0121,LFMI5,lpfc,C(switchType),-1,0,0,,,1.0,2.7870833505383077,-0.5,1.0,False
D0121,LFMI5,lpfc,C(switchProportion),0,-1,6,-0.8125,-0.5,0.022,9.700448556565854,-0.6875,0.16326315789473683,False
D0121,LFMI5,lpfc,C(switchProportion),1,-1,5,0.9375,1.1875,0.048,9.700448556565854,-0.6875,0.25066666666666665,False
D0121,LFMI5,lpfc,C(switchType):C(switchProportion),-1,0,0,,,1.0,3.2496591891523385,-0.8125,1.0,False
D0121,LFMM10,lpfc,C(switchType),-1,0,0,,,1.0,6.04921435996411,0.375,1.0,False
D0121,LFMM10,lpfc,C(switchProportion),-1,0,0,,,1.0,3.547217189244582,-0.375,1.0,False
D0121,LFMM10,lpfc,C(switchType):C(switchProportion),-1,0,0,,,1.0,2.499744736964859,0.375,1.0,False
D0121,LFMM11,lpfc,C(switchType),0,-1,7,1.0,1.375,0.022,11.003548546549204,1.125,0.18117647058823527,False
D0121,LFMM11,lpfc,C(switchProportion),-1,0,0,,,1.0,2.913488054407269,-0.8125,1.0,False
D0121,LFMM11,lpfc,C(switchType):C(switchProportion),-1,0,0,,,1.0,2.7286824970303996,-0.3125,1.0,False
D0121,LFMM12,lpfc,C(switchType),-1,0,0,,,1.0,8.664931854964918,0.375,1.0,False
D0121,LFMM12,lpfc,C(switchProportion),-1,0,0,,,1.0,2.676351520101119,1.0,1.0,False
D0121,LFMM12,lpfc,C(switchType):C(switchProportion),-1,0,0,,,1.0,4.287080967714127,-0.625,1.0,False
D0121,LFMM8,lpfc,C(switchType),-1,0,0,,,1.0,6.629458199465572,0.5,1.0,False
D0121,LFMM8,lpfc,C(switchProportion),-1,0,0,,,1.0,4.819651169529782,-0.875,1.0,False
D0121,LFMM8,lpfc,C(switchType):C(switchProportion),-1,0,0,,,1.0,3.895062566020689,-0.8125,1.0,False
D0121,LFMM9,lpfc,C(switchType),-1,0,0,,,1.0,6.102936129174522,0.3125,1.0,False
D0121,LFMM9,lpfc,C(switchProportion),-1,0,0,,,1.0,5.04337661042494,1.375,1.0,False
D0121,LFMM9,lpfc,C(switchType):C(switchProportion),-1,0,0,,,1.0,3.180074739985818,1.375,1.0,False
D0121,LFMS7,lpfc,C(switchType),-1,0,0,,,1.0,2.445016951369527,0.5625,1.0,False
D0121,LFMS7,lpfc,C(switchProportion),-1,0,0,,,1.0,3.8131157878031585,-0.375,1.0,False
D0121,LFMS7,lpfc,C(switchType):C(switchProportion),-1,0,0,,,1.0,4.046688058691115,1.375,1.0,False
D0121,LFPP1,lpfc,C(switchType),-1,0,0,,,1.0,5.262605716325441,0.8125,1.0,False
D0121,LFPP1,lpfc,C(switchProportion),-1,0,0,,,1.0,1.9133676354601017,-0.0625,1.0,False
D0121,LFPP1,lpfc,C(switchType):C(switchProportion),-1,0,0,,,1.0,5.418591170850937,-0.8125,1.0,False
D0121,LFPS1,lpfc,C(switchType),0,-1,7,0.75,1.125,0.028,10.495423320038157,0.9375,0.20631578947368423,False
D0121,LFPS1,lpfc,C(switchProportion),-1,0,0,,,1.0,6.616423826200759,0.0,1.0,False
D0121,LFPS1,lpfc,C(switchType):C(switchProportion),-1,0,0,,,1.0,3.2140570716862547,0.75,1.0,False
D0121,LFPS2,lpfc,C(switchType),0,-1,9,0.6875,1.1875,0.002,15.643721984430014,0.75,0.028,True
