subject,electrode,roi,effect,cluster_idx,sign,extent_windows,cluster_onset,cluster_offset,cluster_p_value,peak_F,peak_time,cluster_p_fdr,sig_after_fdr
D0090,RIA16,lpfc,C(congruency),0,1,5,1.0625,1.3125,0.044,7.649758381695008,1.25,0.3358,False
D0090,RIA16,lpfc,C(switchProportion),-1,0,0,,,1.0,6.491202546293634,0.25,1.0,False
D0090,RIA16,lpfc,C(congruency):C(switchProportion),-1,0,0,,,1.0,7.400688945188024,0.8125,1.0,False
D0090,RIA6,lpfc,C(congruency),-1,0,0,,,1.0,5.082115155993141,0.5625,1.0,False
D0090,RIA6,lpfc,C(switchProportion),-1,0,0,,,1.0,3.012565392884172,0.5625,1.0,False
D0090,RIA6,lpfc,C(congruency):C(switchProportion),-1,0,0,,,1.0,3.730436467230502,-0.625,1.0,False
D0090,RTPI1,occ,C(congruency),0,-1,5,-0.625,-0.375,0.04,12.06843906100692,0.25,0.2114285714285714,False
D0090,RTPI1,occ,C(switchProportion),-1,0,0,,,1.0,8.658430771173782,0.8125,1.0,False
D0090,RTPI1,occ,C(congruency):C(switchProportion),-1,0,0,,,1.0,4.305773898514795,1.25,1.0,False
D0090,RTPI2,occ,C(congruency),0,-1,5,-0.625,-0.375,0.032,15.690209188098303,0.0625,0.19733333333333333,False
D0090,RTPI2,occ,C(congruency),1,-1,7,-0.125,0.25,0.008,15.690209188098303,0.0625,0.074,False
D0090,RTPI2,occ,C(congruency),2,1,5,0.75,1.0,0.032,15.690209188098303,0.0625,0.19733333333333333,False
D0090,RTPI2,occ,C(switchProportion),-1,0,0,,,1.0,6.057322296890275,-0.875,1.0,False
D0090,RTPI2,occ,C(congruency):C(switchProportion),-1,0,0,,,1.0,6.567653191514496,0.75,1.0,False
D0094,LIA11,lpfc,C(congruency),-1,0,0,,,1.0,12.314550332432106,-0.875,1.0,False
D0094,LIA11,lpfc,C(switchProportion),-1,0,0,,,1.0,2.6099950633581757,1.1875,1.0,False
D0094,LIA11,lpfc,C(congruency):C(switchProportion),-1,0,0,,,1.0,3.327003769040719,-0.25,1.0,False
D0094,LIA14,lpfc,C(congruency),-1,0,0,,,1.0,4.359753888051685,0.1875,1.0,False
D0094,LIA14,lpfc,C(switchProportion),-1,0,0,,,1.0,6.1113860730780765,-0.875,1.0,False
D0094,LIA14,lpfc,C(congruency):C(switchProportion),-1,0,0,,,1.0,3.8805864400651133,0.25,1.0,False
D0100,LOAI12,occ,C(congruency),0,-1,9,-0.3125,0.1875,0.0,6.17420600598615,0.125,0.0,True
D0100,LOAI12,occ,C(switchProportion),-1,0,0,,,1.0,4.594756984694544,0.4375,1.0,False
D0100,LOAI12,occ,C(congruency):C(switchProportion),-1,0,0,,,1.0,6.323959281172493,0.3125,1.0,False
D0100,LOAI13,occ,C(congruency),0,1,8,0.5,0.9375,0.004,7.7103955297410005,0.5625,0.04933333333333333,True
D0100,LOAI13,occ,C(switchProportion),0,1,5,0.875,1.125,0.046,7.174700285935031,0.9375,0.4025,False
D0100,LOAI13,occ,C(congruency):C(switchProportion),0,1,5,0.25,0.5,0.048,6.701447879457232,-0.875,0.336,False
D0100,LOAI14,occ,C(congruency),-1,0,0,,,1.0,6.944145544636665,0.5625,1.0,False
D0100,LOAI14,occ,C(switchProportion),-1,0,0,,,1.0,7.490984095642758,0.9375,1.0,False
D0100,LOAI14,occ,C(congruency):C(switchProportion),0,1,5,0.25,0.5,0.03,7.767242845667011,0.4375,0.315,False
D0100,LOAI15,occ,C(congruency),-1,0,0,,,1.0,5.620011478006166,0.6875,1.0,False
D0100,LOAI15,occ,C(switchProportion),-1,0,0,,,1.0,8.157377426774248,-0.8125,1.0,False
D0100,LOAI15,occ,C(congruency):C(switchProportion),-1,0,0,,,1.0,10.625170145863493,-0.6875,1.0,False
D0100,LOAM15,occ,C(congruency),-1,0,0,,,1.0,7.582296217552059,-0.6875,1.0,False
D0100,LOAM15,occ,C(switchProportion),-1,0,0,,,1.0,9.482325519605167,-0.875,1.0,False
D0100,LOAM15,occ,C(congruency):C(switchProportion),-1,0,0,,,1.0,4.474268074840006,0.6875,1.0,False
D0100,LOMI11,occ,C(congruency),-1,0,0,,,1.0,4.974235490398217,-0.3125,1.0,False
D0100,LOMI11,occ,C(switchProportion),-1,0,0,,,1.0,7.336223753304626,1.0,1.0,False
D0100,LOMI11,occ,C(congruency):C(switchProportion),0,1,6,0.0625,0.375,0.014,9.739687318683389,0.1875,0.24500000000000002,False
D0100,LOMI12,occ,C(congruency),-1,0,0,,,1.0,3.742807249901812,0.8125,1.0,False
D0100,LOMI12,occ,C(switchProportion),-1,0,0,,,1.0,2.9784936978657375,0.9375,1.0,False
D0100,LOMI12,occ,C(congruency):C(switchProportion),-1,0,0,,,1.0,14.732933281531743,-0.6875,1.0,False
D0100,LOMI8,occ,C(congruency),-1,0,0,,,1.0,2.661098251824549,0.9375,1.0,False
D0100,LOMI8,occ,C(switchProportion),-1,0,0,,,1.0,1.3949748643390418,0.8125,1.0,False
D0100,LOMI8,occ,C(congruency):C(switchProportion),-1,0,0,,,1.0,4.952811916991698,-0.125,1.0,False
D0100,LOMI9,occ,C(congruency),-1,0,0,,,1.0,3.9285603702250587,-0.5,1.0,False
D0100,LOMI9,occ,C(switchProportion),-1,0,0,,,1.0,9.008817955801568,0.5,1.0,False
D0100,LOMI9,occ,C(congruency):C(switchProportion),-1,0,0,,,1.0,4.481061573267293,0.3125,1.0,False
D0100,LOMM13,occ,C(congruency),-1,0,0,,,1.0,2.9966348961195366,-0.3125,1.0,False
D0100,LOMM13,occ,C(switchProportion),-1,0,0,,,1.0,3.541793086044611,1.1875,1.0,False
D0100,LOMM13,occ,C(congruency):C(switchProportion),-1,0,0,,,1.0,8.244308220599374,0.5,1.0,False
D0100,LOMM14,occ,C(congruency),-1,0,0,,,1.0,2.184649853338532,-0.0625,1.0,False
D0100,LOMM14,occ,C(switchProportion),-1,0,0,,,1.0,3.9703985031873508,1.0,1.0,False
D0100,LOMM14,occ,C(congruency):C(switchProportion),-1,0,0,,,1.0,5.82550480551199,0.625,1.0,False
D0100,LOMS13,occ,C(congruency),-1,0,0,,,1.0,5.461866984017341,1.125,1.0,False
D0100,LOMS13,occ,C(switchProportion),-1,0,0,,,1.0,7.126067590826765,0.5625,1.0,False
D0100,LOMS13,occ,C(congruency):C(switchProportion),-1,0,0,,,1.0,6.16205863870881,0.625,1.0,False
D0100,LOPI10,occ,C(congruency),-1,0,0,,,1.0,7.0278071252366034,0.875,1.0,False
D0100,LOPI10,occ,C(switchProportion),-1,0,0,,,1.0,3.609019598197615,0.375,1.0,False
D0100,LOPI10,occ,C(congruency):C(switchProportion),-1,0,0,,,1.0,9.614633663734757,-0.5625,1.0,False
D0100,LOPI9,occ,C(congruency),-1,0,0,,,1.0,6.858228531766213,0.3125,1.0,False
D0100,LOPI9,occ,C(switchProportion),-1,0,0,,,1.0,2.9236935569390665,0.75,1.0,False
D0100,LOPI9,occ,C(congruency):C(switchProportion),0,1,7,0.25,0.625,0.008,8.590767453381893,0.3125,0.24500000000000002,False
D0100,LOPM10,occ,C(congruency),-1,0,0,,,1.0,5.8493198159690065,1.0,1.0,False
D0100,LOPM10,occ,C(switchProportion),0,-1,5,0.0,0.25,0.034,8.066740776502497,1.375,0.39666666666666667,False
D0100,LOPM10,occ,C(congruency):C(switchProportion),-1,0,0,,,1.0,3.363641874596839,0.4375,1.0,False
D0100,LOPM8,occ,C(congruency),-1,0,0,,,1.0,5.236221077102135,0.25,1.0,False
D0100,LOPM8,occ,C(switchProportion),-1,0,0,,,1.0,4.0585002554569245,0.9375,1.0,False
D0100,LOPM8,occ,C(congruency):C(switchProportion),-1,0,0,,,1.0,9.466005328152013,0.625,1.0,False
D0100,LOPM9,occ,C(congruency),-1,0,0,,,1.0,4.55450976482914,0.1875,1.0,False
D0100,LOPM9,occ,C(switchProportion),-1,0,0,,,1.0,8.492059151625869,0.9375,1.0,False
D0100,LOPM9,occ,C(congruency):C(switchProportion),-1,0,0,,,1.0,4.711745453689531,0.0,1.0,False
D0100,LOPS11,occ,C(congruency),-1,0,0,,,1.0,4.156762032469209,-0.6875,1.0,False
