subject,electrode,roi,effect,cluster_idx,sign,extent_windows,cluster_onset,cluster_offset,cluster_p_value,peak_F,peak_time,cluster_p_fdr,sig_after_fdr
D0063,RAMF11,lpfc,C(incongruentProportion),0,1,6,0.0625,0.375,0.048,8.341715555957734,0.125,0.26194285714285714,False
D0063,RAMF11,lpfc,C(switchType):C(incongruentProportion),-1,0,0,,,1.0,4.077291532983391,-0.125,1.0,False
D0063,RAMF12,lpfc,C(switchType),-1,0,0,,,1.0,4.858782782869514,0.8125,1.0,False
D0063,RAMF12,lpfc,C(incongruentProportion),-1,0,0,,,1.0,1.8135780585216372,0.375,1.0,False
D0063,RAMF12,lpfc,C(switchType):C(incongruentProportion),-1,0,0,,,1.0,2.7151901342791067,-0.75,1.0,False
D0063,RAMF13,lpfc,C(switchType),-1,0,0,,,1.0,6.603722465574986,0.8125,1.0,False
D0063,RAMF13,lpfc,C(incongruentProportion),-1,0,0,,,1.0,1.1402092776798014,0.3125,1.0,False
D0063,RAMF13,lpfc,C(switchType):C(incongruentProportion),-1,0,0,,,1.0,2.536159842393657,-0.125,1.0,False
D0063,RAMF14,lpfc,C(switchType),-1,0,0,,,1.0,6.64220988047862,0.8125,1.0,False
D0063,RAMF14,lpfc,C(incongruentProportion),-1,0,0,,,1.0,1.0936486192327268,0.3125,1.0,False
D0063,RAMF14,lpfc,C(switchType):C(incongruentProportion),-1,0,0,,,1.0,2.3984519853198383,-0.125,1.0,False
D0063,RAMF8,lpfc,C(switchType),-1,0,0,,,1.0,3.1231013373911916,-0.4375,1.0,False
D0063,RAMF8,lpfc,C(incongruentProportion),-1,0,0,,,1.0,1.6666731132240296,0.875,1.0,False
D0063,RAMF8,lpfc,C(switchType):C(incongruentProportion),-1,0,0,,,1.0,4.315175599594737,0.125,1.0,False
D0063,RAMF9,lpfc,C(switchType),-1,0,0,,,1.0,0.5543402939222977,1.375,1.0,False
D0063,RAMF9,lpfc,C(incongruentProportion),-1,0,0,,,1.0,4.681365663779176,-0.625,1.0,False
D0063,RAMF9,lpfc,C(switchType):C(incongruentProportion),-1,0,0,,,1.0,3.0421170678688476,0.0625,1.0,False
D0063,RASF15,lpfc,C(switchType),-1,0,0,,,1.0,4.399579272838678,0.6875,1.0,False
D0063,RASF15,lpfc,C(incongruentProportion),-1,0,0,,,1.0,8.203372918944936,-0.25,1.0,False
D0063,RASF15,lpfc,C(switchType):C(incongruentProportion),-1,0,0,,,1.0,3.2184152353757742,-0.375,1.0,False
D0063,RASF16,lpfc,C(switchType),-1,0,0,,,1.0,4.166951468853908,0.875,1.0,False
D0063,RASF16,lpfc,C(incongruentProportion),-1,0,0,,,1.0,4.503913960264475,0.5,1.0,False
D0063,RASF16,lpfc,C(switchType):C(incongruentProportion),-1,0,0,,,1.0,1.954794703353219,-0.375,1.0,False
D0063,RMMF10,lpfc,C(switchType),-1,0,0,,,1.0,5.8215541544796245,0.6875,1.0,False
D0063,RMMF10,lpfc,C(incongruentProportion),-1,0,0,,,1.0,3.4075951109345497,0.3125,1.0,False
D0063,RMMF10,lpfc,C(switchType):C(incongruentProportion),-1,0,0,,,1.0,1.6847911784112293,-0.25,1.0,False
D0063,RMMF14,lpfc,C(switchType),-1,0,0,,,1.0,10.802533927919605,0.8125,1.0,False
D0063,RMMF14,lpfc,C(incongruentProportion),-1,0,0,,,1.0,7.4792470678462255,0.25,1.0,False
D0063,RMMF14,lpfc,C(switchType):C(incongruentProportion),-1,0,0,,,1.0,4.4630069805750106,-0.8125,1.0,False
D0063,RMMF9,lpfc,C(switchType),-1,0,0,,,1.0,4.095313663256052,-0.375,1.0,False
D0063,RMMF9,lpfc,C(incongruentProportion),-1,0,0,,,1.0,7.086208895250289,0.3125,1.0,False
D0063,RMMF9,lpfc,C(switchType):C(incongruentProportion),-1,0,0,,,1.0,3.6911914876041525,1.0625,1.0,False
D0063,RMMT2,occ,C(switchType),-1,0,0,,,1.0,2.4489299642479625,-0.5625,1.0,False
D0063,RMMT2,occ,C(incongruentProportion),-1,0,0,,,1.0,4.068359706865922,-0.5,1.0,False
D0063,RMMT2,occ,C(switchType):C(incongruentProportion),-1,0,0,,,1.0,4.433803859763437,-0.75,1.0,False
D0063,RMSF10,lpfc,C(switchType),-1,0,0,,,1.0,4.438502045179478,-0.75,1.0,False
D0063,RMSF10,lpfc,C(incongruentProportion),-1,0,0,,,1.0,7.796937517055284,0.8125,1.0,False
D0063,RMSF10,lpfc,C(switchType):C(incongruentProportion),-1,0,0,,,1.0,6.898694228556076,0.9375,1.0,False
D0063,RMSF11,lpfc,C(switchType),0,-1,6,0.8125,1.125,0.044,5.382762251615125,1.0,0.22475675675675674,False
D0063,RMSF11,lpfc,C(incongruentProportion),-1,0,0,,,1.0,6.209000507765769,0.875,1.0,False
